datetime,Total Power Output (MW),Energy Consumption (MW),Power Generated >90(MW),Power Generated <10(MW),Total Redundancy(MW)
2023-06-26,1749.871994568,1064.70189224,684.4826829,0.687419428,685.170102328
2023-06-27,1760.360266415,1060.2770404,699.4356872,0.647538815,700.0832260149999
2023-06-28,1746.234269075,1059.36514862,686.2919806,0.577139855,686.869120455
2023-06-29,1710.501943603,1059.50257425,650.4404861300001,0.558883223,650.999369353
2023-06-30,1732.918575776,1056.58960877,675.89318152,0.435785486,676.328967006
2023-07-01,1637.108951341,1055.61052019,581.14973202,0.348699131,581.498431151
2023-07-02,1657.316147234,1058.4539565,598.33441454,0.527776194,598.862190734
2023-07-03,1608.603407696,1036.11429126,572.1303607000001,0.358755736,572.489116436
2023-07-04,1564.4451861109999,1062.96432314,501.0452397,0.435623271,501.480862971
2023-07-05,1564.5192164,1057.88208783,506.2067842000001,0.43034437,506.6371285700001
2023-07-06,1704.641127698,1057.23034684,646.98821458,0.42256627799999996,647.410780858
2023-07-07,1694.8936922990001,1057.31445552,637.2493836,0.329853179,637.579236779
2023-07-08,1669.868398447,1043.56333873,626.16068519,0.14437452699999997,626.305059717
2023-07-09,1706.3202328520001,1056.74961288,649.23647817,0.334141802,649.570619972
2023-07-10,1709.533659301,1059.32543595,649.9600779699999,0.248145381,650.2082233509999
2023-07-11,1437.220652106,1053.79458261,383.35266634,0.073403156,383.42606949599997
2023-07-12,1727.803209265,1053.88333832,673.7594033,0.160467645,673.9198709450001
2023-07-13,1727.169258158,1056.70669911,670.4062617000001,0.056297348000000004,670.4625590480001
2023-07-14,1697.636969921,1053.47928762,644.09953122,0.058151081,644.157682301
2023-07-15,1657.643244268,1052.48313154,605.11254777,0.047564958,605.160112728
2023-07-16,1660.8261000100001,1050.89963315,609.92646686,0.0,609.92646686
2023-07-17,1663.10249366,1048.5470798,614.55541386,0.0,614.55541386
2023-07-18,1661.09012535,1048.01024777,613.07987758,0.0,613.07987758
2023-07-19,1498.5967289,1040.7521029,457.844626,0.0,457.844626
2023-07-20,1664.91335785,1046.81317328,618.10018457,0.0,618.10018457
2023-07-21,1582.0772629100002,1047.27447862,534.8027842900001,0.0,534.8027842900001
2023-07-22,1641.29182655,1043.28914865,598.0026779,0.0,598.0026779
2023-07-23,1664.9965373,1044.3372838,620.6592535,0.0,620.6592535
2023-07-24,1611.26047254,1043.64743371,567.6130388299999,0.0,567.6130388299999
2023-07-25,1648.75198181,1041.85670319,606.89527862,0.0,606.89527862
2023-07-26,1678.31016146,1042.17354658,636.13661488,0.0,636.13661488
2023-07-27,1663.42978591,1041.09552516,622.33426075,0.0,622.33426075
2023-07-28,1454.537453608,940.790046308,513.7474073,0.0,513.7474073
