datetime,Beam Irradiance (W/m2),Diffuse Irradiance (W/m2),Ambient Temperature (C),Wind Speed (m/s),Albedo,Plane of Array Irradiance (W/m2),Cell Temperature (C),DC Array Output (W),AC System Output (W),Energy Generated (MWh),Energy Consumption (no battery),Excess Energy,Battery Charge,Energy Consumption Battery
2023-06-05 23:00:00,0,0,23.1,5.8,0.12,0.0,23.1,0.0,0.0,0.0,0.0,0.0,22.489329975999993,12.0
2023-06-06 00:00:00,0,0,22.7,4.5,0.12,0.0,22.7,0.0,0.0,0.0,0.0,0.0,10.489329975999993,10.489329975999993
2023-06-06 01:00:00,0,0,22.2,3.1,0.12,0.0,22.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-06-06 02:00:00,0,0,21.9,3.6,0.12,0.0,21.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-06-06 03:00:00,0,0,21.7,4.1,0.12,0.0,21.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-06-06 04:00:00,0,0,21.4,4.6,0.12,0.0,21.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-06-06 05:00:00,0,17,22.1,5.1,0.12,14.128,22.268,1626860.462,711826.737,0.711826737,0.0,0.0,0.0,0.0
2023-06-06 06:00:00,198,90,22.9,5.7,0.12,254.511,26.367,47737411.77,46119594.61,46.11959461,46.11959461,0.0,0.711826737,46.11959461
2023-06-06 07:00:00,409,158,23.6,6.2,0.12,605.144,31.411,113042755.7,110429602.0,110.42960199999999,100.0,10.429601999999988,0.711826737,100.0
2023-06-06 08:00:00,636,153,23.6,6.2,0.12,850.514,34.589,155228836.1,151972713.0,151.972713,100.0,51.972713,11.141428736999988,100.0
2023-06-06 09:00:00,717,176,23.6,6.2,0.12,948.986,35.806,170480557.0,166991978.2,166.99197819999998,100.0,66.99197819999998,23.141428736999988,100.0
2023-06-06 10:00:00,753,193,23.6,6.2,0.12,984.142,36.172,175268524.5,171706971.0,171.70697099999998,100.0,71.70697099999998,35.141428736999984,100.0
2023-06-06 11:00:00,722,240,25.3,5.2,0.12,981.051,39.295,171725320.5,168217769.9,168.2177699,100.0,68.21776990000001,47.141428736999984,100.0
2023-06-06 12:00:00,656,293,26.9,4.1,0.12,957.118,42.662,164713601.6,161312918.6,161.3129186,100.0,61.31291859999999,59.141428736999984,100.0
2023-06-06 13:00:00,553,347,28.6,3.1,0.12,925.718,46.373,157156290.1,153870790.1,153.8707901,100.0,53.870790099999994,71.14142873699998,100.0
2023-06-06 14:00:00,501,325,27.9,4.0,0.12,867.61,42.444,150519632.7,147335283.8,147.3352838,100.0,47.33528380000001,83.14142873699998,100.0
2023-06-06 15:00:00,419,293,27.3,4.8,0.12,764.701,38.809,135693337.3,132734960.0,132.73496,100.0,32.73496,90.0,100.0
2023-06-06 16:00:00,307,243,26.6,5.7,0.12,591.427,34.563,107728655.7,105196495.7,105.1964957,100.0,5.1964957,90.0,100.0
2023-06-06 17:00:00,171,168,25.4,5.9,0.12,354.597,30.065,65941803.68,64046528.44,64.04652843999999,64.04652843999999,0.0,90.0,64.04652843999999
2023-06-06 18:00:00,11,78,24.2,6.0,0.12,83.001,25.233,14790915.59,13675244.92,13.675244919999999,13.675244919999999,0.0,90.0,13.675244919999999
2023-06-06 19:00:00,0,7,23.0,6.2,0.12,5.788,23.057,560723.472,0.0,0.0,0.0,0.0,90.0,12.0
2023-06-06 20:00:00,0,0,22.4,5.5,0.12,0.0,22.4,0.0,0.0,0.0,0.0,0.0,78.0,12.0
2023-06-06 21:00:00,0,0,21.8,4.8,0.12,0.0,21.8,0.0,0.0,0.0,0.0,0.0,66.0,12.0
2023-06-06 22:00:00,0,0,21.2,4.1,0.12,0.0,21.2,0.0,0.0,0.0,0.0,0.0,54.0,12.0
2023-06-06 23:00:00,0,0,21.1,4.8,0.12,0.0,21.1,0.0,0.0,0.0,0.0,0.0,42.0,12.0
2023-06-07 00:00:00,0,0,20.9,5.5,0.12,0.0,20.9,0.0,0.0,0.0,0.0,0.0,30.0,12.0
2023-06-07 01:00:00,0,0,20.8,6.2,0.12,0.0,20.8,0.0,0.0,0.0,0.0,0.0,18.0,12.0
2023-06-07 02:00:00,0,0,20.0,5.3,0.12,0.0,20.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0
2023-06-07 03:00:00,0,0,19.2,4.5,0.12,0.0,19.2,0.0,0.0,0.0,0.0,0.0,6.0,0.0
2023-06-07 04:00:00,0,0,18.4,3.6,0.12,0.0,18.4,0.0,0.0,0.0,0.0,0.0,6.0,0.0
2023-06-07 05:00:00,0,8,18.5,3.8,0.12,6.616,18.595,757750.023,0.0,0.0,0.0,0.0,6.0,0.0
2023-06-07 06:00:00,0,67,18.7,3.9,0.12,58.905,19.639,10633991.06,9581677.208,9.581677208,9.581677208,0.0,6.0,9.581677208
2023-06-07 07:00:00,7,158,18.8,4.1,0.12,152.673,21.192,28355577.76,27033164.39,27.03316439,27.03316439,0.0,6.0,27.03316439
2023-06-07 08:00:00,13,251,19.5,2.7,0.12,243.148,24.249,44735209.57,43163149.79,43.16314979,43.16314979,0.0,6.0,43.16314979
2023-06-07 09:00:00,9,340,20.1,1.4,0.12,324.395,28.421,58524458.76,56742233.29,56.742233289999994,56.742233289999994,0.0,6.0,56.742233289999994
2023-06-07 10:00:00,13,402,20.8,0.0,0.12,405.215,36.441,70553827.28,68588258.93,68.58825893000001,68.58825893000001,0.0,6.0,68.58825893000001
2023-06-07 11:00:00,10,393,20.1,1.4,0.12,409.32,30.9,72309982.49,70317648.1,70.31764809999999,70.31764809999999,0.0,6.0,70.31764809999999
2023-06-07 12:00:00,7,350,19.3,2.7,0.12,370.269,26.811,65868491.79,63974333.91,63.97433390999999,63.97433390999999,0.0,6.0,63.97433390999999
2023-06-07 13:00:00,3,282,18.6,4.1,0.12,286.062,23.247,51694336.02,50016210.3,50.0162103,50.0162103,0.0,6.0,50.0162103
2023-06-07 14:00:00,7,300,17.3,3.4,0.12,293.501,22.531,53668126.11,51959917.32,51.959917319999995,51.959917319999995,0.0,6.0,51.959917319999995
2023-06-07 15:00:00,10,284,16.1,2.8,0.12,268.154,21.254,49622440.69,47975893.29,47.975893289999995,47.975893289999995,0.0,6.0,47.975893289999995
2023-06-07 16:00:00,12,231,14.8,2.1,0.12,224.183,19.702,41992478.97,40462221.89,40.46222189,40.46222189,0.0,6.0,40.46222189
2023-06-07 17:00:00,28,171,15.3,1.4,0.12,191.191,20.233,36077964.45,34637852.09,34.63785209,34.63785209,0.0,6.0,34.63785209
2023-06-07 18:00:00,7,77,15.7,0.7,0.12,79.187,18.113,14514215.54,13402762.13,13.402762130000001,13.402762130000001,0.0,6.0,13.402762130000001
2023-06-07 19:00:00,0,8,16.2,0.0,0.12,6.619,16.404,669760.885,0.0,0.0,0.0,0.0,6.0,0.0
2023-06-07 20:00:00,0,0,15.7,0.0,0.12,0.0,15.7,0.0,0.0,0.0,0.0,0.0,6.0,0.0
2023-06-07 21:00:00,0,0,15.1,0.0,0.12,0.0,15.1,0.0,0.0,0.0,0.0,0.0,6.0,0.0
2023-06-07 22:00:00,0,0,14.6,0.0,0.12,0.0,14.6,0.0,0.0,0.0,0.0,0.0,6.0,0.0
2023-06-07 23:00:00,0,0,14.8,0.0,0.12,0.0,14.8,0.0,0.0,0.0,0.0,0.0,6.0,0.0
2023-06-08 00:00:00,0,0,15.0,0.0,0.12,0.0,15.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0
2023-06-08 01:00:00,0,0,15.2,0.0,0.12,0.0,15.2,0.0,0.0,0.0,0.0,0.0,6.0,0.0
2023-06-08 02:00:00,0,0,15.1,0.9,0.12,0.0,15.1,0.0,0.0,0.0,0.0,0.0,6.0,0.0
2023-06-08 03:00:00,0,0,14.9,1.7,0.12,0.0,14.9,0.0,0.0,0.0,0.0,0.0,6.0,0.0
2023-06-08 04:00:00,0,0,14.8,2.6,0.12,0.0,14.8,0.0,0.0,0.0,0.0,0.0,6.0,0.0
2023-06-08 05:00:00,0,15,15.9,3.4,0.12,12.452,16.09,1510179.028,596923.676,0.596923676,0.0,0.0,6.0,0.0
2023-06-08 06:00:00,46,88,16.9,4.3,0.12,123.851,18.848,23236640.64,21992246.39,21.99224639,21.99224639,0.0,6.596923676,21.99224639
2023-06-08 07:00:00,3,160,18.0,5.1,0.12,151.058,20.068,28156620.97,26837239.96,26.837239959999998,26.837239959999998,0.0,6.596923676,26.837239959999998
2023-06-08 08:00:00,157,268,19.1,5.3,0.12,446.652,25.313,83548060.67,81384443.68,81.38444368,81.38444368,0.0,6.596923676,81.38444368
2023-06-08 09:00:00,360,320,20.3,5.5,0.12,714.709,30.121,130858430.1,127973742.9,127.9737429,100.0,27.973742900000005,6.596923676,100.0
2023-06-08 10:00:00,523,344,21.4,5.7,0.12,906.914,33.595,162644461.4,159275314.7,159.27531469999997,100.0,59.27531469999997,18.596923676,100.0
2023-06-08 11:00:00,453,407,22.1,4.8,0.12,884.591,35.326,156546487.3,153270281.5,153.27028149999998,100.0,53.27028149999998,30.596923676,100.0
2023-06-08 12:00:00,345,467,22.9,4.0,0.12,828.143,36.676,144868580.8,141770361.1,141.77036109999997,100.0,41.770361099999974,42.596923676,100.0
2023-06-08 13:00:00,232,486,23.6,3.1,0.12,738.012,37.694,128966330.1,126110480.9,126.1104809,100.0,26.1104809,54.596923676,100.0
2023-06-08 14:00:00,191,434,22.9,2.9,0.12,644.42,35.6,114210821.0,111579864.6,111.5798646,100.0,11.579864599999993,66.596923676,100.0
2023-06-08 15:00:00,118,375,22.1,2.8,0.12,493.691,31.863,89194548.42,86944871.78,86.94487178,86.94487178,0.0,78.176788276,86.94487178
2023-06-08 16:00:00,81,266,21.4,2.6,0.12,352.635,28.607,64799796.88,62921927.27,62.92192727,62.92192727,0.0,78.176788276,62.92192727
2023-06-08 17:00:00,61,184,20.7,3.6,0.12,256.362,25.171,47949934.15,46328877.88,46.32887788,46.32887788,0.0,78.176788276,46.32887788
2023-06-08 18:00:00,14,80,20.1,4.7,0.12,86.93,21.369,15794547.24,14663579.96,14.66357996,14.66357996,0.0,78.176788276,14.66357996
2023-06-08 19:00:00,0,8,19.4,5.7,0.12,6.619,19.469,658765.058,0.0,0.0,0.0,0.0,78.176788276,12.0
2023-06-08 20:00:00,0,0,18.7,3.8,0.12,0.0,18.7,0.0,0.0,0.0,0.0,0.0,66.176788276,12.0
2023-06-08 21:00:00,0,0,17.9,1.9,0.12,0.0,17.9,0.0,0.0,0.0,0.0,0.0,54.176788275999996,12.0
2023-06-08 22:00:00,0,0,17.2,0.0,0.12,0.0,17.2,0.0,0.0,0.0,0.0,0.0,42.176788275999996,12.0
2023-06-08 23:00:00,0,0,16.3,0.0,0.12,0.0,16.3,0.0,0.0,0.0,0.0,0.0,30.176788275999996,12.0
2023-06-09 00:00:00,0,0,15.5,0.0,0.12,0.0,15.5,0.0,0.0,0.0,0.0,0.0,18.176788275999996,12.0
2023-06-09 01:00:00,0,0,14.6,0.0,0.12,0.0,14.6,0.0,0.0,0.0,0.0,0.0,6.176788275999996,6.176788275999996
2023-06-09 02:00:00,0,0,15.3,0.0,0.12,0.0,15.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-06-09 03:00:00,0,0,16.1,0.0,0.12,0.0,16.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-06-09 04:00:00,0,0,16.8,0.0,0.12,0.0,16.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-06-09 05:00:00,0,18,17.7,0.7,0.12,14.966,18.099,1828525.417,910418.062,0.910418062,0.0,0.0,0.0,0.0
2023-06-09 06:00:00,195,91,18.7,1.4,0.12,254.299,25.593,47841926.09,46222516.0,46.222516,46.222516,0.0,0.910418062,46.222516
2023-06-09 07:00:00,399,160,19.6,2.1,0.12,597.726,33.583,110680811.0,108103656.4,108.1036564,100.0,8.103656400000006,0.910418062,100.0
2023-06-09 08:00:00,611,162,20.8,2.4,0.12,835.165,39.25,149625677.6,146454953.7,146.45495369999998,100.0,46.454953699999976,9.014074462000005,100.0
2023-06-09 09:00:00,687,186,22.0,2.8,0.12,929.785,41.028,163608293.2,160224456.5,160.2244565,100.0,60.2244565,21.014074462000004,100.0
2023-06-09 10:00:00,698,225,23.2,3.1,0.12,963.391,41.805,167688393.0,164242370.3,164.2423703,100.0,64.2423703,33.014074462,100.0
2023-06-09 11:00:00,672,273,23.5,3.1,0.12,966.12,42.062,167109386.1,163672188.3,163.67218830000002,100.0,63.672188300000016,45.014074462,100.0
2023-06-09 12:00:00,624,314,23.9,3.1,0.12,947.746,42.083,163348776.8,159968895.4,159.9688954,100.0,59.96889540000001,57.014074462,100.0
2023-06-09 13:00:00,548,351,24.2,3.1,0.12,925.276,41.963,159888546.9,156561403.8,156.5614038,100.0,56.561403799999994,69.014074462,100.0
2023-06-09 14:00:00,618,260,23.9,3.4,0.12,921.725,40.863,161131836.0,157785743.6,157.7857436,100.0,57.78574359999999,81.014074462,100.0
2023-06-09 15:00:00,613,208,23.7,3.8,0.12,879.831,39.028,156288905.0,153016625.1,153.0166251,100.0,53.0166251,90.0,100.0
2023-06-09 16:00:00,537,172,23.4,4.1,0.12,760.946,36.131,138330016.3,135331452.6,135.33145259999998,100.0,35.33145259999998,90.0,100.0
2023-06-09 17:00:00,371,137,22.5,3.9,0.12,538.264,31.813,100517319.2,98095069.08,98.09506907999999,98.09506907999999,0.0,90.0,98.09506907999999
2023-06-09 18:00:00,110,81,21.7,3.8,0.12,165.416,24.549,30602381.68,29245724.16,29.245724159999998,29.245724159999998,0.0,90.0,29.245724159999998
2023-06-09 19:00:00,0,10,20.8,3.6,0.12,8.285,20.915,828009.188,0.0,0.0,0.0,0.0,90.0,12.0
2023-06-09 20:00:00,0,0,20.4,2.4,0.12,0.0,20.4,0.0,0.0,0.0,0.0,0.0,78.0,12.0
2023-06-09 21:00:00,0,0,20.0,1.2,0.12,0.0,20.0,0.0,0.0,0.0,0.0,0.0,66.0,12.0
2023-06-09 22:00:00,0,0,19.6,0.0,0.12,0.0,19.6,0.0,0.0,0.0,0.0,0.0,54.0,12.0
2023-06-09 23:00:00,0,0,19.1,0.0,0.12,0.0,19.1,0.0,0.0,0.0,0.0,0.0,42.0,12.0
2023-06-10 00:00:00,0,0,18.5,0.0,0.12,0.0,18.5,0.0,0.0,0.0,0.0,0.0,30.0,12.0
2023-06-10 01:00:00,0,0,18.0,0.0,0.12,0.0,18.0,0.0,0.0,0.0,0.0,0.0,18.0,12.0
2023-06-10 02:00:00,0,0,17.7,0.0,0.12,0.0,17.7,0.0,0.0,0.0,0.0,0.0,6.0,0.0
2023-06-10 03:00:00,0,0,17.5,0.0,0.12,0.0,17.5,0.0,0.0,0.0,0.0,0.0,6.0,0.0
2023-06-10 04:00:00,0,0,17.2,0.0,0.12,0.0,17.2,0.0,0.0,0.0,0.0,0.0,6.0,0.0
2023-06-10 05:00:00,0,18,18.7,1.0,0.12,14.965,19.07,1830740.659,912599.54,0.91259954,0.0,0.0,6.0,0.0
2023-06-10 06:00:00,194,91,20.1,2.1,0.12,253.677,26.021,47639785.15,46023455.94,46.02345594,46.02345594,0.0,6.91259954,46.02345594
2023-06-10 07:00:00,407,158,21.6,3.1,0.12,602.884,33.374,111750271.5,109156817.0,109.15681699999999,100.0,9.15681699999999,6.91259954,100.0
2023-06-10 08:00:00,630,155,22.5,3.1,0.12,846.653,39.048,151825387.8,148621137.5,148.6211375,100.0,48.6211375,16.06941653999999,100.0
2023-06-10 09:00:00,705,178,23.3,3.1,0.12,939.555,41.582,164973980.7,161569329.2,161.56932919999997,100.0,61.56932919999997,28.06941653999999,100.0
2023-06-10 10:00:00,691,229,24.2,3.1,0.12,960.329,42.752,166507531.7,163079506.9,163.0795069,100.0,63.07950690000001,40.06941653999999,100.0
2023-06-10 11:00:00,708,249,24.6,3.6,0.12,977.712,41.956,169284655.5,165814303.8,165.8143038,100.0,65.8143038,52.06941653999999,100.0
2023-06-10 12:00:00,712,256,25.0,4.1,0.12,975.712,41.077,169172064.5,165703428.8,165.7034288,100.0,65.70342880000001,64.06941653999999,100.0
2023-06-10 13:00:00,711,243,25.4,4.6,0.12,977.75,40.472,170423893.7,166936178.6,166.93617859999998,100.0,66.93617859999998,76.06941653999999,100.0
2023-06-10 14:00:00,689,222,24.8,5.4,0.12,954.61,38.176,168772972.1,165310419.0,165.310419,100.0,65.310419,88.06941653999999,100.0
2023-06-10 15:00:00,674,170,24.2,6.2,0.12,901.634,35.813,162318989.9,158954803.8,158.9548038,100.0,58.95480380000001,90.0,100.0
2023-06-10 16:00:00,556,159,24.2,6.2,0.12,774.697,34.197,141913103.3,138859928.9,138.8599289,100.0,38.8599289,90.0,100.0
2023-06-10 17:00:00,352,141,23.5,5.5,0.12,525.497,30.861,98428068.64,96037661.41,96.03766141,96.03766141,0.0,90.0,96.03766141
2023-06-10 18:00:00,99,82,22.7,4.8,0.12,160.905,25.11,29659766.34,28317475.48,28.31747548,28.31747548,0.0,90.0,28.31747548
2023-06-10 19:00:00,0,10,22.0,4.1,0.12,8.284,22.107,822638.139,0.0,0.0,0.0,0.0,90.0,12.0
2023-06-10 20:00:00,0,0,21.5,2.7,0.12,0.0,21.5,0.0,0.0,0.0,0.0,0.0,78.0,12.0
2023-06-10 21:00:00,0,0,20.9,1.4,0.12,0.0,20.9,0.0,0.0,0.0,0.0,0.0,66.0,12.0
2023-06-10 22:00:00,0,0,20.4,0.0,0.12,0.0,20.4,0.0,0.0,0.0,0.0,0.0,54.0,12.0
2023-06-10 23:00:00,0,0,19.6,0.0,0.12,0.0,19.6,0.0,0.0,0.0,0.0,0.0,42.0,12.0
2023-06-11 00:00:00,0,0,18.8,0.0,0.12,0.0,18.8,0.0,0.0,0.0,0.0,0.0,30.0,12.0
2023-06-11 01:00:00,0,0,18.0,0.0,0.12,0.0,18.0,0.0,0.0,0.0,0.0,0.0,18.0,12.0
2023-06-11 02:00:00,0,0,17.9,0.0,0.12,0.0,17.9,0.0,0.0,0.0,0.0,0.0,6.0,0.0
2023-06-11 03:00:00,0,0,17.9,0.0,0.12,0.0,17.9,0.0,0.0,0.0,0.0,0.0,6.0,0.0
2023-06-11 04:00:00,0,0,17.8,0.0,0.12,0.0,17.8,0.0,0.0,0.0,0.0,0.0,6.0,0.0
2023-06-11 05:00:00,0,18,19.3,1.0,0.12,14.965,19.67,1832832.007,914659.013,0.914659013,0.0,0.0,6.0,0.0
2023-06-11 06:00:00,191,91,20.7,2.1,0.12,251.738,26.575,47157003.42,45548032.42,45.54803242,45.54803242,0.0,6.914659013,45.54803242
2023-06-11 07:00:00,403,159,22.2,3.1,0.12,600.166,33.918,110997054.8,108415080.2,108.41508019999999,100.0,8.415080199999991,6.914659013,100.0
2023-06-11 08:00:00,636,153,23.0,2.9,0.12,850.47,40.196,151818958.7,148614806.4,148.6148064,100.0,48.61480639999999,15.329739212999991,100.0
2023-06-11 09:00:00,748,157,23.8,2.8,0.12,953.688,43.337,166357906.7,162932162.4,162.9321624,100.0,62.93216240000001,27.32973921299999,100.0
2023-06-11 10:00:00,789,178,24.6,2.6,0.12,999.849,45.688,171456516.9,167953063.2,167.95306319999997,100.0,67.95306319999997,39.32973921299999,100.0
2023-06-11 11:00:00,822,176,23.8,2.8,0.12,1013.309,44.319,174078257.9,170534845.5,170.5348455,100.0,70.53484549999999,51.32973921299999,100.0
2023-06-11 12:00:00,789,205,23.0,2.9,0.12,999.875,42.87,172380868.1,168863326.2,168.8633262,100.0,68.86332619999999,63.32973921299999,100.0
2023-06-11 13:00:00,681,273,22.2,3.1,0.12,978.741,41.024,170072773.7,166590410.1,166.59041009999999,100.0,66.59041009999999,75.32973921299998,100.0
2023-06-11 14:00:00,698,217,23.3,3.8,0.12,958.482,39.921,168295151.4,164839881.0,164.839881,100.0,64.83988099999999,87.32973921299998,100.0
2023-06-11 15:00:00,634,202,24.5,4.4,0.12,895.064,38.826,159109583.4,155794312.8,155.7943128,100.0,55.7943128,90.0,100.0
2023-06-11 16:00:00,510,189,25.6,5.1,0.12,753.456,36.621,136605754.6,133633470.9,133.6334709,100.0,33.63347089999999,90.0,100.0
2023-06-11 17:00:00,381,137,25.0,3.4,0.12,547.69,35.226,100926747.2,98498256.93,98.49825693,98.49825693,0.0,90.0,98.49825693
2023-06-11 18:00:00,116,83,24.4,1.7,0.12,172.097,28.709,31361905.39,29993671.77,29.99367177,29.99367177,0.0,90.0,29.99367177
2023-06-11 19:00:00,0,11,23.8,0.0,0.12,9.117,24.081,900431.384,0.0,0.0,0.0,0.0,90.0,12.0
2023-06-11 20:00:00,0,0,23.3,1.0,0.12,0.0,23.3,0.0,0.0,0.0,0.0,0.0,78.0,12.0
2023-06-11 21:00:00,0,0,22.9,2.1,0.12,0.0,22.9,0.0,0.0,0.0,0.0,0.0,66.0,12.0
2023-06-11 22:00:00,0,0,22.4,3.1,0.12,0.0,22.4,0.0,0.0,0.0,0.0,0.0,54.0,12.0
2023-06-11 23:00:00,0,0,21.9,2.8,0.12,0.0,21.9,0.0,0.0,0.0,0.0,0.0,42.0,12.0
2023-06-12 00:00:00,0,0,21.5,2.4,0.12,0.0,21.5,0.0,0.0,0.0,0.0,0.0,30.0,12.0
2023-06-12 01:00:00,0,0,21.0,2.1,0.12,0.0,21.0,0.0,0.0,0.0,0.0,0.0,18.0,12.0
2023-06-12 02:00:00,0,0,21.0,2.1,0.12,0.0,21.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0
2023-06-12 03:00:00,0,0,21.0,2.1,0.12,0.0,21.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0
2023-06-12 04:00:00,0,0,21.0,2.1,0.12,0.0,21.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0
2023-06-12 05:00:00,0,18,21.4,1.4,0.12,14.965,21.737,1818128.15,900179.262,0.900179262,0.0,0.0,6.0,0.0
2023-06-12 06:00:00,191,91,21.8,0.7,0.12,251.719,29.933,46519004.38,44919757.3,44.91975729999999,44.91975729999999,0.0,6.900179262,44.91975729999999
2023-06-12 07:00:00,401,159,22.2,0.0,0.12,598.173,46.172,105267200.2,102772555.9,102.7725559,100.0,2.7725559000000004,6.900179262,100.0
2023-06-12 08:00:00,631,155,23.1,1.0,0.12,847.628,48.495,146269806.6,143150230.4,143.1502304,100.0,43.1502304,9.672735162,100.0
2023-06-12 09:00:00,742,160,23.9,2.1,0.12,957.511,46.252,165007244.1,161602085.6,161.60208559999998,100.0,61.60208559999998,21.672735162000002,100.0
2023-06-12 10:00:00,823,146,24.8,3.1,0.12,1000.672,44.178,172786821.8,169263092.6,169.2630926,100.0,69.2630926,33.672735162,100.0
2023-06-12 11:00:00,818,178,25.6,3.3,0.12,1011.665,44.444,173700876.6,170163216.1,170.1632161,100.0,70.1632161,45.672735162,100.0
2023-06-12 12:00:00,791,204,26.4,3.4,0.12,1001.063,44.725,171293223.3,167792258.4,167.7922584,100.0,67.79225840000001,57.672735162,100.0
2023-06-12 13:00:00,688,269,27.2,3.6,0.12,981.727,44.64,168128927.8,164676190.8,164.6761908,100.0,64.6761908,69.67273516200001,100.0
2023-06-12 14:00:00,762,180,26.5,4.1,0.12,977.738,42.748,169874214.0,166394876.6,166.39487659999998,100.0,66.39487659999998,81.67273516200001,100.0
2023-06-12 15:00:00,719,163,25.9,4.6,0.12,939.673,40.581,165950585.0,162531048.7,162.53104869999999,100.0,62.531048699999985,90.0,100.0
2023-06-12 16:00:00,576,168,25.2,5.1,0.12,804.456,36.997,145693983.6,142583183.7,142.58318369999998,100.0,42.58318369999998,90.0,100.0
2023-06-12 17:00:00,359,150,24.5,4.3,0.12,523.751,33.032,97285649.62,94912654.31,94.91265431,94.91265431,0.0,90.0,94.91265431
2023-06-12 18:00:00,127,81,23.7,3.4,0.12,175.269,26.918,32227697.82,30846268.42,30.84626842,30.84626842,0.0,90.0,30.84626842
2023-06-12 19:00:00,0,11,23.0,2.6,0.12,9.117,23.149,904903.631,873.446,0.0008734459999999999,0.0,0.0,90.0,12.0
2023-06-12 20:00:00,0,0,23.0,2.6,0.12,0.0,23.0,0.0,0.0,0.0,0.0,0.0,78.000873446,12.0
2023-06-12 21:00:00,0,0,23.0,2.6,0.12,0.0,23.0,0.0,0.0,0.0,0.0,0.0,66.000873446,12.0
2023-06-12 22:00:00,0,0,23.0,2.6,0.12,0.0,23.0,0.0,0.0,0.0,0.0,0.0,54.000873446,12.0
2023-06-12 23:00:00,0,0,21.6,1.7,0.12,0.0,21.6,0.0,0.0,0.0,0.0,0.0,42.000873446,12.0
2023-06-13 00:00:00,0,0,20.2,0.9,0.12,0.0,20.2,0.0,0.0,0.0,0.0,0.0,30.000873446,12.0
2023-06-13 01:00:00,0,0,18.8,0.0,0.12,0.0,18.8,0.0,0.0,0.0,0.0,0.0,18.000873446,12.0
2023-06-13 02:00:00,0,0,18.8,0.0,0.12,0.0,18.8,0.0,0.0,0.0,0.0,0.0,6.000873446,6.000873446
2023-06-13 03:00:00,0,0,18.2,0.0,0.12,0.0,18.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-06-13 04:00:00,0,0,17.6,0.0,0.12,0.0,17.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-06-13 05:00:00,0,18,19.4,0.0,0.12,14.965,19.897,1837762.09,919513.956,0.919513956,0.0,0.0,0.0,0.0
2023-06-13 06:00:00,190,91,21.2,0.0,0.12,251.032,31.233,46141154.13,44547665.96,44.547665959999996,44.547665959999996,0.0,0.919513956,44.547665959999996
2023-06-13 07:00:00,401,159,23.0,0.0,0.12,598.078,46.968,104901488.0,102412417.6,102.41241759999998,100.0,2.4124175999999835,0.919513956,100.0
2023-06-13 08:00:00,632,154,24.1,0.9,0.12,847.505,50.155,145243745.7,142139808.1,142.13980809999998,100.0,42.13980809999998,3.3319315559999834,100.0
2023-06-13 09:00:00,744,159,25.3,1.7,0.12,958.54,49.606,162911252.4,159538039.5,159.5380395,100.0,59.5380395,15.331931555999983,100.0
2023-06-13 10:00:00,783,181,26.4,2.6,0.12,997.251,47.433,169784383.0,166306414.8,166.3064148,100.0,66.3064148,27.331931555999983,100.0
2023-06-13 11:00:00,826,174,26.4,3.3,0.12,1015.812,45.322,173798110.6,170258968.0,170.25896799999998,100.0,70.25896799999998,39.33193155599999,100.0
2023-06-13 12:00:00,829,179,26.4,3.9,0.12,1013.271,43.6,174295732.2,170749005.3,170.7490053,100.0,70.7490053,51.33193155599999,100.0
2023-06-13 13:00:00,824,171,26.4,4.6,0.12,1012.788,42.034,175701288.2,172133138.9,172.1331389,100.0,72.1331389,63.33193155599999,100.0
2023-06-13 14:00:00,796,161,26.4,5.0,0.12,992.416,41.032,173651919.9,170115005.5,170.1150055,100.0,70.1150055,75.33193155599999,100.0
2023-06-13 15:00:00,714,167,26.4,5.3,0.12,939.097,39.821,166328739.7,162903439.9,162.9034399,100.0,62.903439899999995,87.33193155599999,100.0
2023-06-13 16:00:00,638,132,26.4,5.7,0.12,826.685,37.719,149424366.7,146256711.0,146.256711,100.0,46.256710999999996,90.0,100.0
2023-06-13 17:00:00,360,151,25.6,4.8,0.12,525.986,33.615,97472800.81,95096953.07,95.09695306999998,95.09695306999998,0.0,90.0,95.09695306999998
2023-06-13 18:00:00,120,84,24.8,4.0,0.12,176.115,27.751,32267289.48,30885256.65,30.88525665,30.88525665,0.0,90.0,30.88525665
2023-06-13 19:00:00,0,11,24.0,3.1,0.12,9.118,24.137,900182.267,0.0,0.0,0.0,0.0,90.0,12.0
2023-06-13 20:00:00,0,0,23.7,2.1,0.12,0.0,23.7,0.0,0.0,0.0,0.0,0.0,78.0,12.0
