Month,Day,Hour,Beam Irradiance (W/m2),Diffuse Irradiance (W/m2),Ambient Temperature (C),Wind Speed (m/s),Plane of Array Irradiance (W/m2),Cell Temperature (C),DC Array Output (W),AC System Output (W)
11,4,12,65,281,14.0,5.1,332.758,18.738,62786133.92,60938955.1
11,4,13,112,264,16.4,4.1,336.947,21.848,63573271.6,61714095.79
11,4,14,73,204,16.0,4.1,255.164,20.065,48515242.54,46885570.25
11,4,15,15,129,16.1,3.1,135.542,18.583,25496767.62,24217926.15
11,4,16,0,40,16.2,4.1,35.329,16.738,6163182.074,5179009.039
11,5,7,0,30,13.8,0.0,28.642,14.833,4651028.888,3689902.99
11,5,8,208,106,16.0,0.0,282.97,27.281,53094091.68,51394631.91
11,5,9,376,161,17.0,0.0,464.325,35.382,85202090.18,83013263.68
11,5,10,540,170,18.0,2.1,557.884,30.906,103745853.8,101274396.7
11,5,11,529,197,19.0,2.1,543.699,31.475,100154648.6,97737926.12
11,5,12,490,210,20.0,2.1,526.301,32.064,96454795.29,94094463.25
11,5,13,419,209,21.0,2.1,506.028,32.621,92963124.96,90656010.42
11,5,14,343,174,20.0,3.1,442.944,28.506,83190074.67,81031913.84
11,5,15,193,133,19.4,1.5,299.884,27.258,56388662.07,54638988.85
11,5,16,45,54,18.8,0.0,80.544,21.888,14281898.53,13173985.93
11,6,7,53,33,12.6,0.0,64.922,15.068,10806850.71,9751902.259
11,6,8,360,95,17.0,0.0,383.868,32.48,71269186.89,69292715.55
11,6,9,550,115,18.0,0.0,561.11,40.457,101425022.3,98988937.67
11,6,10,546,162,19.4,0.0,551.594,41.267,98465845.73,96074862.73
11,6,11,633,156,19.0,0.0,565.571,41.267,100493399.8,98071514.29
11,6,12,689,138,21.0,3.1,572.129,31.977,105527403.3,103028793.2
11,6,13,697,119,20.8,2.1,597.64,34.656,109670963.6,107109200.3
11,6,14,546,131,20.0,5.1,555.537,28.113,105154971.5,102662037.7
11,6,15,372,103,19.0,3.6,423.68,26.678,80763838.06,78642656.16
11,6,16,91,53,19.0,3.1,107.895,21.051,19436868.12,18250387.23
11,7,7,36,31,14.0,0.0,57.37,16.161,9279230.921,8247565.339
11,7,8,341,95,17.0,0.0,367.948,31.822,68389125.37,66456549.83
11,7,9,570,110,19.0,0.0,568.437,41.776,102266079.1,99817175.69
11,7,10,688,111,20.0,1.5,596.861,35.775,109294314.0,106738291.4
11,7,11,716,124,21.0,2.6,580.469,33.158,106792644.4,104274750.4
11,7,12,726,122,20.0,0.0,574.819,42.651,101711753.7,99271298.92
11,7,13,699,117,21.6,2.1,593.938,35.374,108716275.1,106169062.5
11,7,14,384,174,21.0,3.1,470.215,30.046,87959705.91,85728849.84
11,7,15,136,129,19.0,2.6,251.582,24.255,47553836.75,45938817.51
11,7,16,0,36,19.2,2.1,31.195,19.861,5306193.421,4335081.983
11,8,7,0,25,17.0,0.0,22.486,17.792,3372759.828,2431116.377
11,8,8,219,96,18.0,0.0,271.713,28.847,50599013.08,48937581.47
11,8,9,358,158,20.0,4.1,444.232,27.348,84119965.46,81947631.92
11,8,10,551,154,22.0,3.1,542.401,32.483,100360948.5,97941081.76
11,8,11,640,148,22.0,2.1,556.194,34.79,101510773.6,99073382.01
11,8,12,685,134,22.0,2.1,559.55,34.867,102085588.1,99639435.59
11,8,13,688,119,22.2,2.1,586.23,35.792,107133316.4,104610230.2
11,8,14,507,137,21.0,2.1,530.215,33.335,98293940.4,95905577.46
11,8,15,260,121,20.6,3.6,346.104,26.816,65527471.22,63638510.93
11,8,16,39,50,20.2,5.1,72.903,21.22,12829011.93,11743243.17
11,9,7,45,29,12.8,0.0,56.379,14.896,8713427.938,7690385.913
11,9,8,352,94,16.0,0.0,367.619,30.809,68569939.06,66634607.69
11,9,9,578,109,19.0,0.0,569.369,41.806,102478612.8,100026470.1
11,9,10,687,111,19.4,0.0,591.168,42.982,105199027.4,102705422.1
11,9,11,691,129,21.0,0.0,564.657,43.264,99735232.49,97324902.42
11,9,12,657,143,22.0,2.1,549.273,34.627,100250877.8,97832688.66
11,9,13,576,157,20.4,3.1,546.314,30.932,101546398.6,99108464.04
11,9,14,433,151,20.0,3.1,490.797,29.495,92190212.43,89894878.06
11,9,15,237,121,20.0,3.1,328.473,26.38,62183982.72,60345981.45
11,9,16,38,49,19.6,4.1,71.326,20.738,12537971.73,11456638.79
11,10,7,46,28,14.0,3.1,54.312,14.972,8074909.223,7061599.035
11,10,8,362,91,16.0,4.1,367.107,22.185,70807624.36,68838187.82
11,10,9,605,106,18.0,4.1,583.684,27.781,111127278.6,108543319.3
11,10,10,753,96,19.0,0.0,614.942,43.542,109336338.3,106779675.1
11,10,11,791,102,21.0,3.1,593.575,32.415,109771618.2,107208320.8
11,10,12,769,111,21.0,2.1,579.689,34.341,106237537.0,103728103.6
11,10,13,690,121,21.2,2.6,584.2,33.522,107773961.8,105241111.3
11,10,14,639,104,20.0,2.1,591.234,33.839,109743410.5,107180543.1
11,10,15,486,86,19.0,2.6,486.737,29.481,92121499.11,89827212.02
11,10,16,171,47,19.0,3.6,137.145,21.437,24751116.42,23483639.63
11,11,7,49,27,14.4,0.0,52.638,16.301,7403882.848,6400799.955
11,11,8,358,90,17.0,0.0,360.113,31.51,66915181.17,65005070.42
11,11,9,620,97,18.0,0.0,582.541,41.387,105165004.2,102671917.5
11,11,10,769,84,19.2,2.1,609.843,33.428,113000301.2,110387794.6
11,11,11,805,92,21.0,2.1,588.193,34.562,107934147.6,105398855.6
11,11,12,803,94,21.0,1.5,578.668,36.127,105427203.0,102930120.0
11,11,13,759,95,21.4,0.0,596.389,45.125,105159161.1,102666163.5
11,11,14,683,88,22.0,2.6,601.785,34.847,111379727.1,108791920.1
11,11,15,515,77,20.0,0.0,496.313,40.161,90086399.3,87823129.72
11,11,16,159,47,20.4,0.0,132.679,25.631,23434955.39,22187538.57
11,12,7,0,14,15.4,9.3,11.768,15.495,1531648.063,618065.495
11,12,8,0,83,16.0,6.2,78.413,16.936,14472577.3,13361758.52
11,12,9,10,156,15.0,5.1,151.88,17.07,28767602.15,27438909.01
11,12,10,28,206,16.0,8.7,208.538,17.992,39502869.54,38010557.27
11,12,11,32,237,17.0,6.2,261.909,20.274,49046588.38,47408817.7
11,12,12,32,241,16.0,5.1,269.298,19.832,50378328.31,48720260.22
11,12,13,30,218,15.6,9.3,225.865,17.677,42826421.56,41283454.13
11,12,14,3,160,14.0,9.3,147.068,15.308,27939770.38,26623694.45
11,12,15,0,83,14.0,7.2,74.237,14.793,13833342.69,12732266.65
11,12,16,0,20,14.0,9.3,16.82,14.146,2822576.471,1889318.513
11,13,7,0,9,11.0,9.3,7.547,11.059,919638.254,15383.494
11,13,8,0,52,10.0,5.1,43.956,10.586,8134938.267,7120713.16
11,13,9,0,101,9.7,6.5,88.328,10.709,16814697.97,15668182.28
11,13,10,0,140,9.3,7.9,125.993,10.577,24125466.3,22867525.21
11,13,11,0,161,9.0,9.3,161.735,10.505,30945083.12,29583202.4
11,13,12,0,165,9.0,7.2,170.287,10.916,32462674.74,31077663.99
11,13,13,0,149,10.4,8.2,139.042,11.793,26516243.69,25221864.11
11,13,14,0,116,10.0,8.2,101.511,10.983,19361057.68,18175732.24
11,13,15,0,69,9.0,5.1,59.741,9.8,11265949.92,10204004.22
11,13,16,0,20,9.6,5.1,16.821,9.822,2872455.834,1938437.651
11,14,7,0,13,11.0,9.3,10.924,11.085,1340780.435,430106.933
11,14,8,56,85,11.0,5.1,124.157,12.753,23840633.08,22587033.21
11,14,9,138,168,13.0,7.7,281.359,16.021,54891667.74,53164810.62
11,14,10,249,221,13.4,7.7,395.174,17.665,76723591.87,74663988.47
11,14,11,166,285,13.0,6.2,394.205,17.95,75592264.15,73549903.62
11,14,12,134,287,14.0,5.1,377.808,19.395,71697675.73,69714673.68
11,14,13,120,244,13.6,9.3,316.474,16.544,61047814.98,59227130.35
11,14,14,76,186,13.0,9.3,237.39,15.179,46026135.4,44434400.26
11,14,15,15,115,12.0,7.2,122.254,13.337,23392794.78,22146020.54
11,14,16,0,30,12.0,7.2,25.35,12.265,4348566.57,3392050.583
11,15,7,0,16,9.2,2.1,13.47,9.446,1530941.646,617369.845
11,15,8,54,83,11.0,5.1,120.245,12.697,23055208.37,21813579.37
11,15,9,38,158,13.0,4.1,186.453,15.959,35807476.82,34371487.04
11,15,10,15,209,13.2,5.1,202.466,15.993,38616757.24,37137950.46
11,15,11,5,218,13.0,5.1,222.575,16.157,42126056.77,40593763.8
11,15,12,2,194,13.3,4.6,201.505,16.35,37843053.8,36376039.24
11,15,13,0,146,13.6,4.1,136.124,15.756,25553452.63,24273747.22
11,15,14,0,113,13.3,4.4,98.773,14.752,18544766.73,17371882.6
11,15,15,0,67,13.1,4.8,57.893,13.905,10716840.78,9663264.192
11,15,16,0,19,12.8,5.1,15.977,13.01,2666648.697,1735767.277
11,16,8,0,49,11.0,2.1,41.406,11.88,7591276.04,6585337.037
11,16,9,0,97,11.0,0.0,84.728,14.105,15892785.59,14760321.03
11,16,10,0,134,12.4,0.0,119.933,16.87,22379503.36,21148172.97
11,16,11,0,156,12.0,4.1,156.414,14.53,29461465.98,28122197.47
11,16,12,0,160,12.0,4.1,165.149,14.677,31022531.07,29659469.94
11,16,13,0,144,12.2,5.1,134.136,14.06,25343611.7,24067104.52
11,16,14,1,144,12.0,3.1,130.024,14.337,24706384.6,23439589.57
11,16,15,3,102,12.0,5.1,98.61,13.345,18689429.8,17514340.82
11,16,16,0,33,11.0,5.1,29.921,11.397,5158709.144,4189845.554
11,17,7,0,18,8.8,0.0,15.177,9.264,1657750.006,742245.485
11,17,8,93,91,12.0,0.0,166.378,18.514,31532576.89,30161742.02
11,17,9,85,179,14.0,0.0,246.158,23.454,46412988.17,44815356.91
11,17,10,92,231,14.8,0.0,284.433,25.705,52961423.22,51263985.48
11,17,11,70,258,15.0,0.0,304.878,26.859,56050135.1,54305621.46
11,17,12,14,269,17.0,3.1,286.22,22.416,53097285.4,51397776.95
11,17,13,8,222,18.0,0.0,215.831,26.225,39505541.21,38013188.22
11,17,14,23,164,17.0,0.0,165.73,23.191,30719337.94,29360897.86
11,17,15,2,102,16.0,3.1,98.17,17.781,18264821.1,17096203.7
11,17,16,0,27,16.0,0.0,22.775,16.817,3772312.916,2824579.767
11,18,7,0,11,18.0,5.1,9.237,18.103,942235.344,37636.176
11,18,8,0,73,18.0,6.2,68.625,18.818,12462072.89,11381896.75
11,18,9,12,143,19.0,4.1,140.909,21.195,26217487.76,24927661.61
11,18,10,9,201,19.6,5.1,190.443,22.218,35394042.97,33964354.44
11,18,11,10,234,21.0,5.1,241.455,24.426,44408398.6,42841319.83
11,18,12,11,239,19.0,4.1,253.339,23.112,46717105.84,45114839.43
11,18,13,10,216,20.2,2.6,210.984,24.471,38878766.14,37395966.01
11,18,14,5,149,19.0,2.6,138.09,21.715,25546623.72,24267022.38
11,18,15,0,76,18.0,0.0,67.6,20.486,12243062.95,11166224.8
11,18,16,0,17,18.0,2.1,14.288,18.299,2289974.586,1364834.158
11,19,7,0,20,16.2,2.1,18.389,16.532,1957052.975,1036986.696
11,19,8,223,86,18.0,2.6,243.075,23.146,45921255.51,44331118.88
11,19,9,391,124,20.0,4.1,431.492,27.179,81980594.75,79840867.93
11,19,10,398,176,22.2,3.1,448.32,30.811,83342841.4,81182352.21
11,19,11,444,186,22.0,4.1,455.128,29.473,84544190.5,82365391.23
11,19,12,447,190,22.0,6.7,453.281,27.436,84684686.31,82503745.7
11,19,13,432,174,22.0,8.7,454.322,26.529,85729181.01,83532320.98
11,19,14,434,132,22.0,8.8,456.039,26.546,86769436.35,84556721.5
11,19,15,332,95,20.0,7.2,364.326,24.26,69792571.01,67838605.17
11,19,16,89,40,20.0,6.2,97.171,21.218,16801961.07,15655639.52
11,20,7,0,18,18.0,8.8,15.314,18.117,1602681.453,688016.246
11,20,8,190,78,19.0,6.2,211.967,21.715,40063021.67,38562171.97
11,20,9,109,180,19.0,6.2,265.291,22.296,50426404.8,48767603.96
11,20,10,109,214,20.6,8.7,276.134,23.281,51959497.19,50277330.08
11,20,11,54,257,22.0,4.1,293.742,26.774,53976608.53,52263698.08
11,20,12,32,250,22.0,6.2,276.506,25.461,50730220.57,49066789.19
11,20,13,18,209,21.8,8.2,208.773,23.904,38584860.01,37106539.37
11,20,14,7,165,21.0,5.1,156.258,23.125,28883505.24,27553045.59
11,20,15,2,97,20.4,6.6,92.969,21.467,16991070.41,15841866.59
11,20,16,0,25,19.8,8.2,21.079,19.999,3389370.26,2447473.644
11,21,8,0,68,15.0,0.0,63.637,17.353,11571043.86,10504448.13
11,21,9,11,138,16.0,0.0,135.59,21.053,25215770.21,23941211.5
11,21,10,9,197,17.2,4.1,186.21,20.118,34901729.04,33479544.0
11,21,11,33,244,17.0,5.1,264.244,20.754,49544124.02,47898770.26
11,21,12,86,246,19.0,4.1,303.597,23.945,56346755.07,54597720.57
11,21,13,95,240,19.2,7.2,294.496,22.501,55471684.33,53735987.02
11,21,14,113,192,18.0,7.7,269.496,20.865,51429477.08,49755388.15
11,21,15,96,121,18.0,5.1,210.298,21.014,39916487.03,38417870.71
11,21,16,9,38,18.4,5.1,42.275,18.972,7035346.634,6037880.702
11,22,7,0,18,11.2,0.0,15.775,11.684,1706261.827,790017.924
11,22,8,217,89,14.0,0.0,240.411,23.564,45210844.42,43631535.36
11,22,9,435,115,15.0,2.6,449.005,24.514,86344868.8,84138624.9
11,22,10,419,166,16.8,2.1,447.76,27.126,84549862.33,82370976.61
11,22,11,324,220,17.0,0.0,414.392,33.242,75536438.03,73494928.35
11,22,12,198,256,17.0,2.6,376.942,24.826,70373542.96,68410722.37
11,22,13,117,229,17.6,2.6,295.667,23.676,55509253.72,53772983.8
11,22,14,73,183,17.0,3.1,232.053,21.317,43956332.17,42396143.47
11,22,15,24,112,16.0,0.0,137.628,21.261,25609533.99,24328973.82
11,22,16,0,28,16.0,4.1,24.423,16.366,3989840.095,3038791.556
11,23,7,0,18,9.0,0.0,15.806,9.486,1727853.201,811280.218
11,23,8,241,86,9.0,0.0,247.17,18.85,47384278.9,45771843.93
11,23,9,500,107,14.0,2.6,483.443,24.271,93245289.97,90933874.88
11,23,10,484,167,15.0,0.0,487.921,34.311,89774525.48,87516009.25
11,23,11,531,182,17.0,2.6,494.238,27.326,92893024.67,90586978.55
11,23,12,540,184,17.0,2.6,491.795,27.272,92261830.65,89965404.73
11,23,13,515,173,18.0,3.1,496.129,27.551,93526162.7,91210466.75
11,23,14,323,159,17.0,0.0,393.636,32.515,72857005.91,70856334.19
11,23,15,88,113,16.0,0.0,193.303,23.558,36209035.3,34766925.25
11,23,16,0,24,15.2,0.0,20.235,15.921,3269663.41,2329591.279
11,24,8,41,77,14.0,0.0,106.513,18.089,19756379.1,18565028.46
11,24,9,204,147,16.0,0.0,301.298,27.797,56486383.68,54735221.06
11,24,10,393,176,16.6,2.1,429.562,26.476,81272378.4,79143445.7
11,24,11,492,176,17.3,1.0,464.792,30.949,86055800.14,83853962.02
11,24,12,548,164,18.0,0.0,473.845,36.63,85721105.29,83524368.34
11,24,13,490,178,19.2,0.0,484.662,38.336,87497688.71,85273874.37
11,24,14,476,140,18.0,0.0,485.402,37.309,88675706.02,86433937.19
11,24,15,432,80,18.0,0.0,402.793,34.311,74406707.69,72382416.54
11,24,16,113,36,17.0,0.0,95.914,20.724,16291345.75,15152806.62
11,25,7,0,16,11.2,0.0,13.49,11.612,1448853.11,536532.443
11,25,8,304,72,15.0,0.0,268.623,25.778,50232555.57,48576709.24
11,25,9,557,92,17.0,0.0,509.195,37.435,93435360.97,91121048.95
11,25,10,667,99,18.4,0.0,533.841,39.747,96581613.88,94219348.97
11,25,11,594,141,19.0,0.0,486.209,38.157,87749959.61,85522300.34
11,25,12,439,189,19.0,2.1,438.971,29.062,81525409.86,79392620.64
11,25,13,247,214,20.0,2.1,370.003,28.445,68830251.0,66890952.15
11,25,14,284,156,19.0,1.5,362.638,28.454,68063265.54,66135656.52
11,25,15,116,130,19.0,0.0,235.976,28.268,43656951.3,42101325.54
11,25,16,45,35,18.0,0.0,64.359,20.453,10684442.56,9631359.761
11,26,8,0,61,16.0,2.1,56.81,17.224,10249098.01,9202650.425
11,26,9,8,131,17.0,0.0,127.261,21.738,23550104.9,22300933.05
11,26,10,9,188,18.0,0.0,176.997,24.608,32569025.66,31182393.99
11,26,11,32,235,19.0,0.0,253.31,28.83,46007065.58,44415621.09
11,26,12,86,238,18.0,2.1,294.138,24.692,54437464.82,52717530.33
11,26,13,73,241,19.0,3.1,281.445,24.287,52581459.83,50889813.22
11,26,14,71,184,18.0,3.1,231.84,22.314,43755390.5,42198264.41
11,26,15,73,103,18.0,3.1,157.68,20.979,29627065.21,28285272.76
11,26,16,0,29,17.8,3.1,26.72,18.268,4269439.894,3314129.898
11,27,8,0,67,17.0,2.1,64.909,18.406,11707116.14,10638446.5
11,27,9,63,139,18.0,2.6,184.485,21.748,34740213.03,33320489.71
11,27,10,111,202,19.0,2.1,263.022,24.887,49211164.75,47570885.72
11,27,11,56,246,20.0,2.1,281.628,26.393,51880736.25,50199769.55
11,27,12,33,240,20.0,2.1,266.383,26.047,48770962.59,47137392.8
11,27,13,18,201,20.2,2.1,200.605,24.668,36963804.29,35510190.6
11,27,14,7,158,18.0,2.1,149.701,21.248,27865407.8,26550465.25
11,27,15,1,92,18.0,0.0,87.659,21.258,15979448.14,14845662.73
11,27,16,0,22,18.0,0.0,18.539,18.657,2893101.873,1958769.019
11,28,7,0,13,14.8,6.2,10.945,14.908,1144768.543,237082.511
11,28,8,183,73,14.0,4.1,192.966,17.201,36772626.14,35321926.25
11,28,9,159,143,17.0,3.1,265.84,22.052,50757287.93,49093444.01
11,28,10,53,167,17.2,4.1,190.633,20.223,35915122.66,34477492.22
11,28,11,14,243,17.0,5.1,251.189,20.564,47109132.34,45500890.96
11,28,12,86,238,17.0,5.1,293.737,21.19,55120716.32,53390368.2
11,28,13,95,230,18.0,6.2,282.207,21.51,53373290.11,51669574.99
11,28,14,70,184,16.0,6.2,231.126,18.842,44218146.01,42653966.93
11,28,15,75,102,15.0,7.2,157.469,16.773,30082838.8,28734099.78
11,28,16,0,29,14.6,12.9,27.106,14.781,4366067.73,3409285.003
11,29,7,0,13,10.4,8.7,10.945,10.485,1170339.518,262263.753
11,29,8,247,77,11.0,5.1,228.483,14.331,44264901.26,42700009.58
11,29,9,624,72,12.0,8.2,527.087,17.609,104564523.1,102080588.5
11,29,10,738,83,13.0,10.3,553.261,17.927,109123482.1,106570063.2
11,29,11,792,85,13.0,6.2,528.721,19.737,103044493.8,100583726.3
11,29,12,802,86,14.0,6.2,519.481,20.597,100723285.2,98297895.96
11,29,13,774,83,14.0,9.3,545.21,19.225,106746440.7,104229250.9
11,29,14,679,81,13.0,5.1,552.097,21.125,107949442.6,105413917.5
11,29,15,479,74,12.0,4.1,421.639,19.146,82661744.1,80511635.7
11,29,16,103,36,11.8,8.2,93.626,12.753,16059360.97,14924357.58
11,30,7,0,13,9.2,0.0,10.949,9.534,1176211.626,268046.362
11,30,8,234,76,10.0,3.1,219.689,14.258,42474104.64,40936506.97
11,30,9,586,78,12.0,0.0,507.409,32.419,95074539.3,92735244.11
11,30,10,671,97,13.4,5.1,527.869,21.131,102781816.7,100325052.8
11,30,11,610,135,14.0,6.2,481.285,20.115,93290173.86,90978074.67
11,30,12,434,192,14.0,5.1,432.935,20.22,83125219.92,80968047.56
11,30,13,266,205,14.0,4.1,367.799,20.015,70767405.94,68798582.38
11,30,14,175,173,14.0,5.1,296.518,18.218,57489817.52,55723361.29
11,30,15,72,111,13.0,6.2,168.278,15.102,32397826.43,31013804.05
11,30,16,0,28,13.2,4.1,25.869,13.587,4147029.985,3193585.672
12,1,7,0,14,10.4,0.0,11.853,10.761,1270409.65,360808.689
12,1,8,269,75,12.0,0.0,245.186,21.784,46190803.24,44596558.35
12,1,9,618,73,13.0,0.0,523.278,34.062,97487451.3,95111380.27
12,1,10,686,93,16.2,0.0,533.132,37.523,97453368.12,95077816.57
12,1,11,736,99,15.0,0.0,512.333,35.227,93980956.33,91658328.74
12,1,12,747,99,15.0,0.0,502.562,34.76,92098990.36,89805046.33
12,1,13,729,89,17.6,0.0,524.454,38.442,95268829.63,92926573.22
12,1,14,515,119,15.0,0.0,479.946,34.13,88930507.41,86684855.09
12,1,15,304,92,15.0,4.1,325.98,20.473,63074870.29,61223290.76
12,1,16,24,34,16.0,4.1,48.05,16.747,7816616.813,6807243.33
12,2,8,0,37,11.0,0.0,31.359,12.135,5612381.83,4636603.691
12,2,9,0,83,11.0,0.0,72.731,13.658,13606705.31,12509083.52
12,2,10,0,121,12.6,0.0,106.553,16.511,19900641.41,18707092.03
12,2,11,1,171,11.0,0.0,170.815,17.586,32031241.02,30652805.88
12,2,12,5,203,11.0,0.0,213.806,19.276,39895426.34,38397131.0
12,2,13,8,206,13.0,0.0,200.677,20.627,37574832.32,36111905.79
12,2,14,85,165,13.0,3.1,218.964,17.074,42172954.25,40639946.5
12,2,15,83,112,13.0,4.1,177.059,15.874,34054632.61,32645358.4
12,2,16,16,34,13.6,3.1,46.36,14.437,7573284.404,6567619.617
12,3,7,0,11,8.6,2.6,9.773,8.758,1050454.352,144205.789
12,3,8,212,74,7.0,2.6,204.571,11.311,39804686.71,38307774.36
12,3,9,497,93,11.0,2.1,457.017,21.688,89031528.44,86784336.43
12,3,10,582,118,13.4,3.1,494.368,22.99,95440398.12,93095526.79
12,3,11,501,179,13.0,5.1,463.939,19.669,89832938.13,87573531.62
12,3,12,523,164,13.0,6.2,448.918,18.665,86900004.03,84685299.17
12,3,13,460,162,14.6,4.1,440.299,21.851,84762891.8,82580759.24
12,3,14,511,114,13.0,4.1,469.191,20.82,91518181.1,89233089.34
12,3,15,379,92,12.0,2.6,371.448,19.948,72281659.93,70289757.21
12,3,16,145,33,12.6,4.1,111.997,14.413,19000391.96,17820563.52
12,4,8,14,60,9.0,9.3,64.784,9.582,12081112.31,11006742.49
12,4,9,57,140,9.0,5.1,184.358,11.577,36108620.35,34668040.75
12,4,10,124,195,10.6,8.2,272.38,13.364,53404809.29,51700613.79
12,4,11,103,266,9.0,5.1,327.4,13.654,63765206.32,61903105.19
12,4,12,238,228,11.0,7.2,363.656,15.115,70532933.73,68567683.83
12,4,13,309,189,10.4,8.2,373.998,14.267,73660238.71,71647324.7
12,4,14,116,200,10.0,7.2,280.278,13.126,55184510.74,53453190.32
12,4,15,91,111,10.0,6.2,191.429,12.407,37399031.9,35938784.79
12,4,16,0,30,9.6,7.2,29.628,9.908,4805732.386,3842248.61
12,5,8,37,66,7.0,2.1,91.929,9.052,17423107.99,16267319.37
12,5,9,72,146,8.0,0.0,202.494,15.768,39166293.33,37679110.91
12,5,10,85,210,9.6,4.1,255.903,13.673,49963596.17,48311849.13
12,5,11,106,221,9.0,3.6,281.671,13.92,54674375.64,52950830.33
12,5,12,39,238,10.0,5.1,269.163,13.822,51718382.96,50039890.73
12,5,13,9,206,10.8,4.1,201.415,14.002,38717580.87,37237237.4
12,5,14,33,168,9.0,3.1,188.921,12.476,36763757.07,35313192.36
12,5,15,39,105,9.0,3.1,139.228,11.601,26932520.37,25631796.21
12,5,16,0,30,9.8,3.1,29.723,10.319,4801630.577,3838209.318
12,6,8,0,34,8.0,0.0,28.804,9.041,5186370.731,4217085.542
12,6,9,0,80,8.0,3.1,70.082,9.248,13331543.68,12238115.7
12,6,10,0,117,10.8,2.1,102.41,12.987,19386882.84,18201163.79
12,6,11,0,141,9.0,4.1,139.441,11.244,26646969.0,25350597.0
12,6,12,0,145,10.0,2.1,150.969,13.409,28498966.29,27174367.5
12,6,13,0,131,13.2,5.1,122.357,14.893,23043215.71,21801769.49
12,6,14,0,102,12.0,5.1,89.442,13.197,16874058.01,15726637.6
12,6,15,0,59,12.0,5.1,51.075,12.681,9432903.161,8398895.419
12,6,16,0,14,13.6,5.1,11.812,13.752,1796857.89,879233.188
12,7,8,0,53,12.0,0.0,50.422,13.855,9096749.129,8067864.801
12,7,9,9,121,12.0,0.0,119.983,16.465,22645806.35,21410417.16
12,7,10,10,178,14.8,0.0,167.325,21.0,31245492.23,29879032.9
12,7,11,11,213,14.0,0.0,218.088,22.416,40511260.09,39003578.67
12,7,12,11,221,14.0,0.0,236.008,23.143,43528295.69,41974630.81
12,7,13,11,200,16.0,0.0,196.683,23.481,36411956.27,34966753.45
12,7,14,9,156,16.0,0.0,149.888,21.563,27886594.31,26571328.85
12,7,15,3,92,15.0,0.0,90.115,18.351,16636939.76,15493133.34
12,7,16,0,22,16.2,0.0,18.629,16.853,2849329.473,1915663.766
12,8,8,0,52,14.0,0.0,49.444,15.818,8829165.185,7804359.177
12,8,9,8,121,15.0,0.0,119.572,19.449,22290721.78,21060744.54
12,8,10,10,177,17.4,0.0,166.238,23.556,30721472.29,29362999.68
12,8,11,11,212,17.0,0.0,216.864,25.368,39812150.27,38315124.17
12,8,12,12,220,17.0,4.1,235.553,20.814,43845170.91,42286676.45
12,8,13,11,199,19.2,2.1,195.639,23.548,36204640.29,34762597.23
12,8,14,9,156,18.0,4.1,149.89,20.326,28028010.83,26710590.0
12,8,15,5,92,18.0,0.0,91.385,21.403,16670830.99,15526508.03
12,8,16,0,22,18.2,5.1,18.629,18.439,2825751.474,1892445.125
12,9,8,210,59,13.0,0.0,174.765,19.934,32551774.87,31165406.13
12,9,9,283,122,16.0,0.0,334.272,29.231,62637187.47,60792278.78
12,9,10,233,185,19.0,4.1,326.473,24.297,61922701.33,60088682.32
12,9,11,163,224,17.0,3.1,318.091,23.03,59952811.58,58148816.19
12,9,12,92,226,18.0,2.1,283.544,24.435,52496136.1,50805789.93
12,9,13,27,191,19.8,4.1,196.531,22.934,36505329.19,35058703.25
12,9,14,8,155,18.0,3.1,148.194,20.678,27658682.95,26346891.15
12,9,15,3,91,18.0,2.1,88.94,19.93,16302308.92,15163602.7
12,9,16,0,22,18.8,3.1,18.629,19.118,2816000.804,1882843.067
12,10,8,3,54,15.0,0.0,54.123,17.002,9637399.759,8600275.228
12,10,9,71,125,15.0,0.0,176.245,21.764,33167161.51,31771413.49
12,10,10,119,186,16.6,0.0,259.69,26.564,48365477.96,46738088.27
12,10,11,226,214,16.0,0.0,340.696,29.288,62885160.6,61036472.48
12,10,12,363,192,16.0,0.0,387.911,31.162,71022738.96,69050023.8
12,10,13,458,155,18.2,0.0,424.512,34.925,77666093.18,75592124.86
12,10,14,324,139,16.0,5.1,359.204,21.181,69475845.41,67526706.88
12,10,15,155,99,16.0,5.1,213.465,19.082,40905803.3,39392108.54
12,10,16,0,29,15.8,3.1,28.167,16.29,4402287.41,3444952.649
12,11,8,1,54,12.0,6.2,53.72,12.639,9728787.413,8690270.018
