time,temp,dwpt,rhum,prcp,snow,wdir,wspd,wpgt,pres,tsun,coco
2023-02-10 23:00:00,6.0,0.1,66.0,0.0,,11.0,11.1,,1032.3,,2.0
2023-02-11 00:00:00,6.1,-0.4,63.0,0.0,,360.0,9.4,,1032.0,,2.0
2023-02-11 01:00:00,5.6,0.0,67.0,0.0,,7.0,9.3,,1032.0,,2.0
2023-02-11 02:00:00,5.4,-0.2,67.0,0.0,,8.0,9.3,,1031.9,,2.0
2023-02-11 03:00:00,5.7,0.3,68.0,0.0,,360.0,5.4,,1031.8,,2.0
2023-02-11 04:00:00,5.3,-0.8,65.0,0.0,,10.0,9.3,,1031.7,,2.0
2023-02-11 05:00:00,5.3,-1.0,64.0,0.0,,7.0,7.4,,1031.7,,2.0
2023-02-11 06:00:00,6.2,0.1,65.0,0.0,,10.0,18.4,,1031.8,,2.0
2023-02-11 07:00:00,6.2,-1.5,58.0,0.0,,3.0,9.3,,1031.9,,2.0
2023-02-11 08:00:00,7.2,-1.5,54.0,0.0,,4.0,11.1,,1032.0,,2.0
2023-02-11 09:00:00,8.0,-0.5,55.0,0.0,,10.0,13.0,,1032.1,,2.0
2023-02-11 10:00:00,8.8,-1.1,50.0,0.0,,10.0,13.0,,1031.7,,3.0
2023-02-11 11:00:00,9.5,-1.6,46.0,0.0,,9.0,14.8,,1031.2,,3.0
2023-02-11 12:00:00,9.6,-1.8,45.0,0.0,,10.0,16.6,,1030.5,,2.0
2023-02-11 13:00:00,10.0,-2.3,42.0,0.0,,7.0,13.0,,1030.6,,2.0
2023-02-11 14:00:00,9.7,-2.3,43.0,0.0,,4.0,13.0,,1030.4,,2.0
2023-02-11 15:00:00,9.0,-1.7,47.0,0.0,,350.0,11.2,,1030.1,,2.0
2023-02-11 16:00:00,8.1,-1.4,51.0,0.0,,350.0,9.3,,1030.1,,2.0
2023-02-11 17:00:00,7.2,-1.2,55.0,0.0,,351.0,7.4,,1030.2,,2.0
2023-02-11 18:00:00,6.0,0.3,67.0,0.0,,360.0,3.6,,1030.2,,2.0
2023-02-11 19:00:00,5.8,-1.4,60.0,0.0,,353.0,3.7,,1030.1,,2.0
2023-02-11 20:00:00,5.3,-1.4,62.0,0.0,,354.0,3.7,,1029.9,,2.0
2023-02-11 21:00:00,4.6,-0.2,71.0,0.0,,0.0,3.6,,1029.8,,1.0
2023-02-11 22:00:00,4.2,-0.4,72.0,0.0,,359.0,3.7,,1029.6,,1.0
2023-02-11 23:00:00,3.8,-0.8,72.0,0.0,,359.0,3.7,,1029.4,,1.0
2023-02-12 00:00:00,3.7,-2.1,66.0,0.0,,0.0,3.6,,1029.0,,1.0
2023-02-12 01:00:00,3.3,-1.3,72.0,0.0,,7.0,1.8,,1028.8,,1.0
2023-02-12 02:00:00,3.2,-1.6,71.0,0.0,,16.0,1.8,,1028.4,,1.0
2023-02-12 03:00:00,3.2,-4.0,59.0,0.0,,70.0,5.4,,1027.4,,1.0
2023-02-12 04:00:00,3.1,-1.8,70.0,0.0,,18.0,1.8,,1027.8,,1.0
2023-02-12 05:00:00,3.1,-1.8,70.0,0.0,,2.0,0.0,,1027.7,,1.0
2023-02-12 06:00:00,3.5,-2.5,65.0,0.0,0.0,20.0,7.6,,1027.4,,1.0
2023-02-12 07:00:00,5.1,-2.0,60.0,0.0,,351.0,0.0,,1027.6,,1.0
2023-02-12 08:00:00,7.0,-1.9,53.0,0.0,,318.0,1.8,,1027.6,,1.0
2023-02-12 09:00:00,9.6,-2.7,42.0,0.0,,0.0,0.0,,1027.2,,1.0
2023-02-12 10:00:00,10.4,-2.6,40.0,0.0,,281.0,1.8,,1026.9,,1.0
2023-02-12 11:00:00,11.3,-2.2,39.0,0.0,,281.0,1.8,,1026.5,,1.0
2023-02-12 12:00:00,13.6,-2.8,32.0,0.0,,180.0,7.6,,1025.9,,1.0
2023-02-12 13:00:00,11.8,-1.7,39.0,0.0,,334.0,5.5,,1026.3,,1.0
2023-02-12 14:00:00,11.6,-1.6,40.0,0.0,,8.0,5.5,,1026.4,,1.0
2023-02-12 15:00:00,11.5,-3.1,36.0,0.0,,360.0,7.6,,1026.4,,1.0
2023-02-12 16:00:00,10.4,-2.3,41.0,0.0,,33.0,5.5,,1027.0,,1.0
2023-02-12 17:00:00,9.3,-1.4,47.0,0.0,,21.0,5.5,,1027.6,,1.0
2023-02-12 18:00:00,9.1,-0.2,52.0,0.0,,10.0,13.0,,1028.9,,1.0
2023-02-12 19:00:00,8.1,-0.7,54.0,0.0,,12.0,3.7,,1028.8,,1.0
2023-02-12 20:00:00,7.9,-0.6,55.0,0.0,,11.0,5.5,,1029.4,,1.0
2023-02-12 21:00:00,6.8,0.9,66.0,0.0,,0.0,3.6,,1030.6,,2.0
2023-02-12 22:00:00,7.6,-0.1,58.0,0.0,,9.0,5.5,,1030.4,,2.0
2023-02-12 23:00:00,7.6,-0.1,58.0,0.0,,8.0,7.4,,1030.7,,2.0
2023-02-13 00:00:00,7.7,0.4,60.0,0.0,,360.0,5.4,,1031.3,,2.0
2023-02-13 01:00:00,7.4,0.4,61.0,0.0,,10.0,9.3,,1031.1,,2.0
2023-02-13 02:00:00,7.4,0.6,62.0,0.0,,13.0,9.3,,1031.3,,2.0
2023-02-13 03:00:00,8.5,1.6,62.0,0.0,,30.0,16.6,,1031.8,,2.0
2023-02-13 04:00:00,8.2,1.6,63.0,0.0,,25.0,14.8,,1032.2,,2.0
2023-02-13 05:00:00,8.0,1.2,62.0,0.0,,19.0,13.0,,1032.6,,2.0
2023-02-13 06:00:00,7.7,0.9,62.0,0.0,0.0,350.0,14.8,,1033.2,,2.0
2023-02-13 07:00:00,8.4,0.6,58.0,0.0,,10.0,13.0,,1033.4,,2.0
2023-02-13 08:00:00,9.0,-0.1,53.0,0.0,,10.0,14.8,,1033.7,,2.0
2023-02-13 09:00:00,9.6,-0.9,48.0,0.0,,10.0,22.3,,1034.5,,2.0
2023-02-13 10:00:00,10.1,-1.3,45.0,0.0,,11.0,20.4,,1034.0,,2.0
2023-02-13 11:00:00,10.5,-1.6,43.0,0.0,,13.0,20.4,,1033.5,,2.0
2023-02-13 12:00:00,10.7,-0.5,46.0,0.0,,20.0,14.8,,1032.7,,2.0
2023-02-13 13:00:00,10.7,-2.0,41.0,0.0,,11.0,18.5,,1032.8,,2.0
2023-02-13 14:00:00,10.3,-2.1,42.0,0.0,,7.0,16.7,,1032.5,,2.0
2023-02-13 15:00:00,9.8,-2.2,43.0,0.0,,330.0,16.6,,1031.9,,2.0
2023-02-13 16:00:00,8.9,-2.4,45.0,0.0,,334.0,14.8,,1032.0,,2.0
2023-02-13 17:00:00,8.1,-2.3,48.0,0.0,,339.0,11.1,,1032.1,,2.0
2023-02-13 18:00:00,7.4,-1.3,54.0,0.0,,0.0,5.4,,1032.4,,2.0
2023-02-13 19:00:00,6.9,-2.0,53.0,0.0,,349.0,9.3,,1032.2,,1.0
2023-02-13 20:00:00,6.6,-1.6,56.0,0.0,,351.0,9.3,,1032.2,,1.0
2023-02-13 21:00:00,7.2,-1.0,56.0,0.0,,360.0,7.6,,1031.9,,1.0
2023-02-13 22:00:00,6.8,-1.1,57.0,0.0,,354.0,7.4,,1031.7,,1.0
2023-02-13 23:00:00,6.4,-1.0,59.0,0.0,,351.0,7.4,,1031.5,,1.0
2023-02-14 00:00:00,5.7,1.2,73.0,0.0,,360.0,5.4,,1031.0,,1.0
2023-02-14 01:00:00,5.8,-0.9,62.0,0.0,,348.0,5.5,,1031.0,,1.0
2023-02-14 02:00:00,5.7,-0.6,64.0,0.0,,347.0,5.5,,1030.6,,1.0
2023-02-14 03:00:00,6.1,1.0,70.0,0.0,,360.0,7.6,,1029.5,,1.0
2023-02-14 04:00:00,6.0,0.9,70.0,0.0,,344.0,5.5,,1029.6,,1.0
2023-02-14 05:00:00,6.0,0.7,69.0,0.0,,342.0,3.7,,1029.7,,2.0
2023-02-14 06:00:00,6.0,0.7,69.0,0.0,0.0,340.0,5.4,,1029.3,,2.0
2023-02-14 07:00:00,7.5,0.5,61.0,0.0,,335.0,3.7,,1029.5,,2.0
2023-02-14 08:00:00,9.0,0.4,55.0,0.0,,332.0,5.5,,1029.3,,2.0
2023-02-14 09:00:00,11.0,1.8,53.0,0.0,,280.0,9.4,,1028.6,,2.0
2023-02-14 10:00:00,11.8,1.4,49.0,0.0,,287.0,9.3,,1028.1,,2.0
2023-02-14 11:00:00,12.7,1.1,45.0,0.0,,295.0,9.3,,1027.7,,2.0
2023-02-14 12:00:00,13.7,1.7,44.0,0.0,,280.0,13.0,,1026.2,,2.0
2023-02-14 13:00:00,13.3,0.6,42.0,0.0,,314.0,9.3,,1026.6,,2.0
2023-02-14 14:00:00,13.0,0.4,42.0,0.0,,328.0,7.4,,1026.0,,2.0
2023-02-14 15:00:00,13.0,0.0,41.0,0.0,,360.0,9.4,,1025.2,,2.0
2023-02-14 16:00:00,11.7,-0.2,44.0,0.0,,321.0,7.4,,1025.4,,1.0
2023-02-14 17:00:00,10.5,-0.3,47.0,0.0,,323.0,5.5,,1025.6,,1.0
2023-02-14 18:00:00,9.0,-2.6,44.0,0.0,,360.0,3.6,,1025.7,,1.0
2023-02-14 19:00:00,8.8,-0.3,53.0,0.0,,332.0,3.7,,1026.1,,1.0
2023-02-14 20:00:00,8.3,0.0,56.0,0.0,,342.0,3.7,,1026.4,,1.0
2023-02-14 21:00:00,7.2,-0.1,60.0,0.0,,360.0,3.6,,1026.4,,1.0
2023-02-14 22:00:00,7.4,0.6,62.0,0.0,,353.0,3.7,,1026.8,,1.0
2023-02-14 23:00:00,7.2,0.6,63.0,0.0,,351.0,3.7,,1026.9,,1.0
2023-02-15 00:00:00,7.1,1.0,65.0,0.0,,360.0,5.4,,1026.7,,1.0
2023-02-15 01:00:00,6.8,0.9,66.0,0.0,,352.0,3.7,,1027.1,,2.0
2023-02-15 02:00:00,6.7,1.0,67.0,0.0,,353.0,3.7,,1027.2,,2.0
2023-02-15 03:00:00,8.3,2.3,66.0,0.0,,0.0,5.4,,1027.5,,2.0
2023-02-15 04:00:00,8.1,2.1,66.0,0.0,,354.0,5.5,,1027.9,,2.0
2023-02-15 05:00:00,8.0,2.0,66.0,0.0,,354.0,3.7,,1028.3,,2.0
2023-02-15 06:00:00,8.5,2.7,67.0,0.0,0.0,330.0,7.6,,1028.9,,2.0
2023-02-15 07:00:00,8.9,1.8,61.0,0.0,,360.0,5.5,,1029.0,,2.0
2023-02-15 08:00:00,10.0,1.6,56.0,0.0,,4.0,7.4,,1029.3,,2.0
2023-02-15 09:00:00,8.7,2.9,67.0,0.0,,340.0,7.6,,1030.1,,2.0
2023-02-15 10:00:00,9.9,2.5,60.0,0.0,,348.0,9.3,,1029.9,,4.0
2023-02-15 11:00:00,10.9,2.2,55.0,0.0,,356.0,11.1,,1029.6,,4.0
2023-02-15 12:00:00,9.7,3.7,66.0,0.0,,330.0,9.4,,1029.6,,3.0
2023-02-15 13:00:00,11.8,1.7,50.0,0.0,,5.0,11.1,,1029.3,,3.0
2023-02-15 14:00:00,11.6,1.8,51.0,0.0,,8.0,11.1,,1029.1,,3.0
2023-02-15 15:00:00,9.4,3.8,68.0,0.0,,0.0,7.6,,1029.9,,3.0
2023-02-15 16:00:00,8.9,3.3,68.0,0.0,,2.0,5.5,,1030.1,,3.0
2023-02-15 17:00:00,8.3,3.1,70.0,0.0,,2.0,3.7,,1030.3,,2.0
2023-02-15 18:00:00,7.6,3.6,76.0,0.0,,360.0,3.6,,1031.1,,2.0
2023-02-15 19:00:00,7.5,2.6,71.0,0.0,,1.0,1.8,,1030.7,,2.0
2023-02-15 20:00:00,7.3,2.4,71.0,0.0,,360.0,1.8,,1030.9,,2.0
2023-02-15 21:00:00,6.1,3.1,81.0,0.0,,360.0,1.8,,1031.5,,2.0
2023-02-15 22:00:00,5.8,2.8,81.0,0.0,,358.0,1.8,,1031.5,,2.0
2023-02-15 23:00:00,5.6,2.6,81.0,0.0,,358.0,1.8,,1031.5,,2.0
2023-02-16 00:00:00,5.6,3.3,85.0,0.0,,360.0,5.4,,1031.7,,2.0
2023-02-16 01:00:00,5.3,2.1,80.0,0.0,,5.0,1.8,,1031.4,,2.0
2023-02-16 02:00:00,5.2,2.0,80.0,0.0,,17.0,1.8,,1031.3,,2.0
2023-02-16 03:00:00,5.6,2.6,81.0,0.0,,350.0,3.6,,1030.9,,2.0
2023-02-16 04:00:00,5.6,2.6,81.0,0.0,,349.0,1.8,,1031.1,,2.0
2023-02-16 05:00:00,5.6,2.2,79.0,0.0,,347.0,1.8,,1031.3,,2.0
2023-02-16 06:00:00,6.0,3.0,81.0,0.0,0.0,20.0,3.6,,1031.5,,2.0
2023-02-16 07:00:00,7.5,2.4,70.0,0.0,,332.0,0.0,,1031.5,,2.0
2023-02-16 08:00:00,9.3,2.6,63.0,0.0,,285.0,1.8,,1031.6,,2.0
2023-02-16 09:00:00,12.5,4.2,57.0,0.0,,250.0,7.6,,1031.7,,1.0
2023-02-16 10:00:00,12.1,3.1,54.0,0.0,,313.0,1.8,,1031.1,,1.0
2023-02-16 11:00:00,13.1,3.2,51.0,0.0,,265.0,3.7,,1030.8,,1.0
2023-02-16 12:00:00,14.2,4.2,51.0,0.0,,240.0,7.6,,1030.4,,1.0
2023-02-16 13:00:00,13.7,3.2,49.0,0.0,,257.0,3.7,,1030.4,,1.0
2023-02-16 14:00:00,13.5,3.3,50.0,0.0,,327.0,3.7,,1030.2,,1.0
2023-02-16 15:00:00,13.2,6.1,62.0,0.0,,360.0,7.6,,1029.9,,1.0
2023-02-16 16:00:00,12.0,5.8,66.0,0.0,,225.0,5.5,,1030.1,,1.0
2023-02-16 17:00:00,10.7,5.4,70.0,0.0,,128.0,3.7,,1030.4,,1.0
2023-02-16 18:00:00,9.2,5.2,76.0,0.0,,80.0,5.4,,1030.6,,1.0
2023-02-16 19:00:00,9.1,4.9,75.0,0.0,,99.0,3.7,,1030.6,,1.0
2023-02-16 20:00:00,8.7,4.7,76.0,0.0,,65.0,3.7,,1030.6,,1.0
2023-02-16 21:00:00,8.7,5.4,80.0,0.0,,90.0,5.4,,1030.4,,1.0
2023-02-16 22:00:00,8.4,5.3,81.0,0.0,,87.0,5.5,,1030.3,,1.0
2023-02-16 23:00:00,8.1,5.4,83.0,0.0,,81.0,3.7,,1030.2,,1.0
2023-02-17 00:00:00,8.1,5.7,85.0,0.0,,80.0,5.4,,1029.6,,1.0
2023-02-17 01:00:00,7.7,5.3,85.0,0.0,,65.0,3.7,,1029.7,,1.0
2023-02-17 02:00:00,7.5,5.1,85.0,0.0,,55.0,1.8,,1029.4,,1.0
2023-02-17 03:00:00,8.0,6.0,87.0,0.0,,80.0,5.4,,1028.5,,1.0
2023-02-17 04:00:00,7.8,5.8,87.0,0.0,,82.0,3.7,,1028.7,,1.0
2023-02-17 05:00:00,7.7,5.8,88.0,0.0,,86.0,1.8,,1029.0,,1.0
2023-02-17 06:00:00,8.5,6.5,87.0,0.0,0.0,80.0,5.4,,1029.1,,1.0
2023-02-17 07:00:00,9.5,6.0,79.0,0.0,,124.0,0.0,,1029.3,,1.0
2023-02-17 08:00:00,11.3,6.4,72.0,0.0,,212.0,0.0,,1029.5,,1.0
2023-02-17 09:00:00,13.6,7.4,66.0,0.0,,260.0,5.4,,1029.8,,1.0
2023-02-17 10:00:00,14.1,6.9,62.0,0.0,,234.0,1.8,,1029.2,,1.0
2023-02-17 11:00:00,15.0,6.8,58.0,0.0,,225.0,1.8,,1028.8,,1.0
2023-02-17 12:00:00,15.2,8.2,63.0,0.0,,220.0,5.4,,1028.2,,2.0
2023-02-17 13:00:00,15.7,7.2,57.0,0.0,,243.0,3.7,,1028.0,,2.0
2023-02-17 14:00:00,15.3,7.3,59.0,0.0,,290.0,3.7,,1027.7,,2.0
2023-02-17 15:00:00,15.4,9.3,67.0,0.0,,0.0,5.4,,1027.4,,2.0
2023-02-17 16:00:00,14.1,8.9,71.0,0.0,,84.0,5.5,,1027.5,,2.0
2023-02-17 17:00:00,12.8,8.9,77.0,0.0,,84.0,3.7,,1027.6,,2.0
2023-02-17 18:00:00,11.2,8.9,86.0,0.0,,80.0,3.6,,1027.9,,2.0
2023-02-17 19:00:00,11.2,8.1,81.0,0.0,,57.0,3.7,,1027.8,,1.0
2023-02-17 20:00:00,10.8,7.7,81.0,0.0,,25.0,3.7,,1027.9,,1.0
2023-02-17 21:00:00,12.5,8.8,78.0,0.0,,360.0,9.4,,1028.1,,2.0
2023-02-17 22:00:00,11.8,8.5,80.0,0.0,,12.0,7.4,,1028.0,,2.0
2023-02-17 23:00:00,11.2,8.1,81.0,0.0,,352.0,5.5,,1027.9,,2.0
2023-02-18 00:00:00,9.5,7.6,88.0,0.0,,360.0,1.8,,1027.2,,2.0
2023-02-18 01:00:00,10.2,7.4,83.0,0.0,,338.0,3.7,,1027.4,,1.0
2023-02-18 02:00:00,9.9,7.1,83.0,0.0,,341.0,3.7,,1027.2,,1.0
2023-02-18 03:00:00,8.5,6.5,87.0,0.0,,80.0,5.4,,1026.0,,1.0
2023-02-18 04:00:00,8.5,6.5,87.0,0.0,,80.0,3.7,,1026.4,,1.0
2023-02-18 05:00:00,8.6,6.2,85.0,0.0,,79.0,1.8,,1026.8,,1.0
2023-02-18 06:00:00,8.6,6.4,86.0,0.0,,90.0,7.6,,1027.1,,1.0
2023-02-18 07:00:00,10.5,6.3,75.0,0.0,,268.0,1.8,,1027.2,,1.0
2023-02-18 08:00:00,12.4,6.4,67.0,0.0,,267.0,1.8,,1027.2,,1.0
2023-02-18 09:00:00,15.2,8.9,66.0,0.0,,360.0,9.4,,1027.3,,1.0
2023-02-18 10:00:00,16.0,8.5,61.0,0.0,,231.0,7.4,,1026.9,,1.0
2023-02-18 11:00:00,16.7,8.1,57.0,0.0,,224.0,5.5,,1026.5,,1.0
2023-02-18 12:00:00,17.1,9.0,59.0,0.0,,250.0,9.4,,1025.5,,1.0
2023-02-18 13:00:00,17.0,7.6,54.0,0.0,,230.0,5.5,,1025.8,,1.0
2023-02-18 14:00:00,16.6,7.8,56.0,0.0,,254.0,3.7,,1025.5,,1.0
2023-02-18 15:00:00,16.5,8.5,59.0,0.0,,360.0,5.4,,1024.8,,1.0
2023-02-18 16:00:00,15.1,8.3,64.0,0.0,,130.0,3.7,,1025.1,,1.0
2023-02-18 17:00:00,13.7,8.1,69.0,0.0,,130.0,3.7,,1025.3,,1.0
2023-02-18 18:00:00,12.3,10.0,86.0,0.0,,90.0,5.4,,1025.3,,1.0
2023-02-18 19:00:00,12.0,7.9,76.0,0.0,,73.0,1.8,,1025.6,,1.0
2023-02-18 20:00:00,11.6,7.5,76.0,0.0,,360.0,1.8,,1025.6,,1.0
2023-02-18 21:00:00,13.0,9.3,78.0,0.0,,270.0,11.2,,1025.0,,1.0
2023-02-18 22:00:00,12.5,9.0,79.0,0.0,,273.0,9.3,,1024.9,,1.0
2023-02-18 23:00:00,12.0,8.7,80.0,0.0,,277.0,7.4,,1024.7,,1.0
2023-02-19 00:00:00,12.2,8.1,76.0,0.0,,360.0,7.6,,1024.5,,1.0
2023-02-19 01:00:00,11.3,7.8,79.0,0.0,,291.0,5.5,,1024.2,,1.0
2023-02-19 02:00:00,11.0,7.3,78.0,0.0,,302.0,3.7,,1023.9,,1.0
2023-02-19 03:00:00,12.2,8.5,78.0,0.0,,300.0,11.2,,1023.2,,1.0
2023-02-19 04:00:00,11.8,8.1,78.0,0.0,,298.0,7.4,,1023.3,,1.0
2023-02-19 05:00:00,11.4,7.5,77.0,0.0,,295.0,5.5,,1023.4,,1.0
2023-02-19 06:00:00,12.2,8.5,78.0,0.0,0.0,330.0,5.4,,1023.7,,1.0
2023-02-19 07:00:00,12.5,7.2,70.0,0.0,,284.0,1.8,,1023.5,,1.0
2023-02-19 08:00:00,14.0,7.3,64.0,0.0,,281.0,3.7,,1023.6,,1.0
2023-02-19 09:00:00,15.6,8.8,64.0,0.0,,280.0,20.5,,1023.2,,1.0
2023-02-19 10:00:00,16.5,8.5,59.0,0.0,,277.0,16.7,,1022.7,,2.0
2023-02-19 11:00:00,17.3,8.2,55.0,0.0,,272.0,13.0,,1022.2,,2.0
2023-02-19 12:00:00,18.2,9.8,58.0,0.0,,240.0,9.4,,1021.4,,2.0
2023-02-19 13:00:00,17.8,7.8,52.0,0.0,,272.0,9.3,,1021.3,,1.0
2023-02-19 14:00:00,17.5,8.1,54.0,0.0,,284.0,7.4,,1020.8,,1.0
2023-02-19 15:00:00,16.5,10.8,69.0,0.0,,360.0,5.4,,1020.3,,1.0
2023-02-19 16:00:00,15.9,8.1,60.0,0.0,,298.0,5.5,,1020.4,,1.0
2023-02-19 17:00:00,14.7,8.2,65.0,0.0,,296.0,3.7,,1020.4,,1.0
2023-02-19 18:00:00,12.6,9.8,83.0,0.0,,360.0,3.6,,1020.2,,1.0
2023-02-19 19:00:00,13.2,8.1,71.0,0.0,,304.0,3.7,,1020.5,,1.0
2023-02-19 20:00:00,13.0,8.1,72.0,0.0,,313.0,5.5,,1020.4,,1.0
2023-02-19 21:00:00,13.7,8.9,73.0,0.0,,300.0,13.0,,1020.2,,1.0
2023-02-19 22:00:00,13.3,8.6,73.0,0.0,,302.0,11.1,,1020.1,,1.0
2023-02-19 23:00:00,12.9,8.2,73.0,0.0,,305.0,9.3,,1019.9,,1.0
2023-02-20 00:00:00,13.3,9.2,76.0,0.0,,270.0,18.4,,1019.0,,1.0
2023-02-20 01:00:00,12.3,7.6,73.0,0.0,,312.0,7.4,,1019.7,,1.0
2023-02-20 02:00:00,12.0,7.1,72.0,0.0,,314.0,7.4,,1019.6,,1.0
2023-02-20 03:00:00,11.3,6.6,73.0,0.0,,0.0,3.6,,1018.5,,1.0
2023-02-20 04:00:00,11.3,6.4,72.0,0.0,,310.0,3.7,,1019.0,,1.0
2023-02-20 05:00:00,11.3,6.2,71.0,0.0,,310.0,3.7,,1019.6,,1.0
2023-02-20 06:00:00,10.7,6.4,75.0,0.0,0.0,70.0,3.6,,1020.4,,2.0
2023-02-20 07:00:00,13.0,5.9,62.0,0.0,,308.0,5.5,,1020.6,,2.0
2023-02-20 08:00:00,14.6,5.9,56.0,0.0,,307.0,7.4,,1021.1,,2.0
2023-02-20 09:00:00,17.7,6.2,47.0,0.0,,0.0,0.0,,1021.4,,1.0
2023-02-20 10:00:00,18.3,5.8,44.0,0.0,,325.0,3.7,,1021.4,,1.0
2023-02-20 11:00:00,18.9,5.7,42.0,0.0,,325.0,7.4,,1021.4,,1.0
2023-02-20 12:00:00,20.6,4.2,34.0,0.0,,310.0,16.6,,1020.4,,1.0
2023-02-20 13:00:00,19.0,5.1,40.0,0.0,,334.0,9.3,,1021.4,,1.0
2023-02-20 14:00:00,18.6,4.7,40.0,0.0,,344.0,9.3,,1021.4,,1.0
2023-02-20 15:00:00,18.5,3.5,37.0,0.0,,20.0,11.2,,1021.2,,1.0
2023-02-20 16:00:00,17.0,3.6,41.0,0.0,,18.0,9.3,,1021.8,,1.0
2023-02-20 17:00:00,15.6,3.7,45.0,0.0,,14.0,7.4,,1022.3,,1.0
2023-02-20 18:00:00,15.6,0.6,36.0,0.0,,360.0,5.4,,1022.6,,1.0
2023-02-20 19:00:00,13.5,3.8,52.0,0.0,,8.0,5.5,,1023.2,,1.0
2023-02-20 20:00:00,12.8,3.7,54.0,0.0,,8.0,3.7,,1023.4,,1.0
2023-02-20 21:00:00,12.6,3.8,55.0,0.0,,360.0,3.6,,1023.0,,1.0
2023-02-20 22:00:00,12.1,3.8,57.0,0.0,,355.0,3.7,,1023.0,,1.0
2023-02-20 23:00:00,11.7,3.7,58.0,0.0,,355.0,3.7,,1022.9,,1.0
2023-02-21 00:00:00,12.0,2.4,52.0,0.0,,40.0,3.6,,1023.0,,1.0
2023-02-21 01:00:00,10.9,3.7,61.0,0.0,,2.0,1.8,,1022.8,,1.0
2023-02-21 02:00:00,10.6,3.6,62.0,0.0,,12.0,1.8,,1022.7,,1.0
2023-02-21 03:00:00,9.7,2.3,60.0,0.0,,360.0,1.8,,1022.2,,1.0
2023-02-21 04:00:00,9.8,2.4,60.0,0.0,,82.0,1.8,,1022.3,,1.0
2023-02-21 05:00:00,9.8,2.6,61.0,0.0,,30.0,0.0,,1022.5,,1.0
2023-02-21 06:00:00,9.7,2.3,60.0,0.0,0.0,0.0,0.0,,1022.4,,1.0
2023-02-21 07:00:00,12.0,3.7,57.0,0.0,,258.0,0.0,,1022.7,,1.0
2023-02-21 08:00:00,14.0,4.6,53.0,0.0,,246.0,1.8,,1022.7,,1.0
2023-02-21 09:00:00,16.6,5.8,49.0,0.0,,280.0,5.4,,1022.1,,1.0
2023-02-21 10:00:00,17.4,6.0,47.0,0.0,,262.0,5.5,,1021.6,,1.0
2023-02-21 11:00:00,18.2,6.1,45.0,0.0,,238.0,5.5,,1021.2,,1.0
2023-02-21 12:00:00,19.0,4.4,38.0,0.0,,210.0,7.6,,1020.0,,1.0
2023-02-21 13:00:00,18.6,6.8,46.0,0.0,,220.0,5.5,,1020.1,,1.0
2023-02-21 14:00:00,18.2,7.3,49.0,0.0,,235.0,5.5,,1019.5,,1.0
2023-02-21 15:00:00,17.2,10.3,64.0,0.0,,360.0,9.4,,1018.3,,1.0
2023-02-21 16:00:00,16.0,9.9,67.0,0.0,,172.0,7.4,,1018.4,,1.0
2023-02-21 17:00:00,14.8,9.6,71.0,0.0,,145.0,5.5,,1018.5,,1.0
2023-02-21 18:00:00,14.4,9.4,72.0,0.0,,0.0,3.6,,1018.1,,1.0
2023-02-21 19:00:00,13.2,9.1,76.0,0.0,,113.0,3.7,,1018.5,,1.0
2023-02-21 20:00:00,12.8,8.9,77.0,0.0,,72.0,3.7,,1018.3,,1.0
2023-02-21 21:00:00,13.2,9.3,77.0,0.0,,0.0,3.6,,1017.8,,1.0
2023-02-21 22:00:00,12.7,9.2,79.0,0.0,,46.0,3.7,,1017.6,,1.0
2023-02-21 23:00:00,12.2,9.0,81.0,0.0,,46.0,1.8,,1017.4,,1.0
2023-02-22 00:00:00,12.6,8.7,77.0,0.0,,360.0,5.4,,1016.8,,1.0
2023-02-22 01:00:00,11.4,8.6,83.0,0.0,,48.0,1.8,,1016.9,,1.0
2023-02-22 02:00:00,11.1,8.5,84.0,0.0,,49.0,1.8,,1016.6,,1.0
2023-02-22 03:00:00,12.1,9.8,86.0,0.0,,0.0,1.8,,1016.0,,1.0
2023-02-22 04:00:00,11.8,9.4,85.0,0.0,,122.0,1.8,,1016.1,,1.0
2023-02-22 05:00:00,11.6,9.2,85.0,0.0,,60.0,0.0,,1016.1,,1.0
2023-02-22 06:00:00,10.2,9.0,92.0,0.0,0.0,0.0,0.0,,1015.9,,1.0
2023-02-22 07:00:00,13.0,8.9,76.0,0.0,,230.0,0.0,,1016.3,,1.0
2023-02-22 08:00:00,14.6,9.2,70.0,0.0,,250.0,1.8,,1016.5,,1.0
2023-02-22 09:00:00,17.2,11.2,68.0,0.0,,250.0,9.4,,1016.1,,2.0
2023-02-22 10:00:00,17.2,9.1,59.0,0.0,,240.0,3.7,,1016.2,,2.0
2023-02-22 11:00:00,18.2,9.3,56.0,0.0,,228.0,3.7,,1015.7,,2.0
2023-02-22 12:00:00,18.8,10.6,59.0,0.0,,230.0,7.6,,1014.6,,2.0
2023-02-22 13:00:00,18.7,9.5,55.0,0.0,,214.0,5.5,,1015.0,,2.0
2023-02-22 14:00:00,18.2,9.8,58.0,0.0,,192.0,5.5,,1014.8,,2.0
2023-02-22 15:00:00,18.4,11.2,63.0,0.0,,0.0,5.4,,1014.4,,2.0
2023-02-22 16:00:00,17.0,10.8,67.0,0.0,,112.0,3.7,,1014.7,,1.0
